"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2009-03-25",80.8549434787598,81.9962897917026,78.900695835016,80.427962538638,12017000,97.949997
"2009-03-26",80.8549434787598,81.4543555711686,80.2637425109045,81.1094875188072,11434600,98.779999
"2009-03-27",78.8185845894805,78.8267957140341,76.1581802341319,77.3077393138531,15745200,94.150002
"2009-03-30",75.542345892616,77.7921940202874,75.3781234015451,77.611546816772,10964000,94.519997
"2009-03-31",77.9728387604654,81.0109548452771,77.8825163903764,79.5575849781872,14553700,96.889999
"2009-04-01",78.9335403332302,80.4690206247431,78.5804619774277,80.1487875882673,12212900,97.610001
"2009-04-02",81.4132999484008,83.7452593216077,80.7810433577779,82.7845577488429,16219000,100.82
"2009-04-03",81.8895451725065,84.2954046666952,81.8731229233994,83.9341160074517,10962900,102.220001
"2009-04-06",82.8502467452713,83.630303577858,82.1112455354522,83.3921793235803,8819800,101.559998
"2009-04-07",82.2508346528625,82.5218017631294,80.8959991015275,81.084854966259,8768400,98.75
"2009-04-08",81.6596336850072,83.3839698412517,81.2901330800977,83.088370999549,7285200,101.190002
"2009-04-09",83.7616815707148,84.1229710510708,82.3165236492908,83.5071342462175,8013700,101.699997
"2009-04-13",82.3411570229514,83.4660810867872,81.3229775783118,82.0701874493471,7797200,99.949997
"2009-04-14",81.355822076526,82.0701899126845,80.6907209876889,81.511830979706,6276700,99.269997
"2009-04-15",80.6578764894747,81.3393998274189,79.1880851943901,81.1669645695696,8164200,98.849998
"2009-04-16",81.89775629706,83.6877814497329,81.4379333220615,83.2854363466092,9259500,101.43
"2009-04-17",83.0801582327705,83.7863149443754,81.8567006742923,83.1540558904151,10214200,101.269997
"2009-04-20",82.349368147505,83.0883693573241,81.4625666957221,82.4643238912546,12524700,100.43
"2009-04-21",80.8056767314385,84.1476044247314,80.6332431158141,84.0080136650962,15226700,102.309998
"2009-04-22",83.071947108217,85.2807396131206,82.981624738128,84.2050847599436,12120000,102.550003
"2009-04-23",84.2871935421417,84.3939381613378,81.9470230443813,83.2772235798307,9440400,101.419998
"2009-04-24",83.071947108217,83.4086032149123,81.7006893077749,82.1769361741054,10157500,100.080002
"2009-04-27",81.7910116778639,83.4989255850013,81.5282556921505,82.0701874493471,8611400,99.949997
"2009-04-28",81.5857335640253,84.35288253857,81.4954111939363,83.7042053410649,11110500,101.940002
"2009-04-29",83.7370481970541,86.2168078122248,83.4825033358942,85.4285406761969,9783700,104.040001
"2009-04-30",85.8473072073153,87.078975890347,84.4514160332126,84.7470156960277,10654500,103.209999
"2009-05-01",85.2150506166923,86.1018520684752,84.5253161541945,85.896574775749,6234200,104.610001
"2009-05-04",86.430297050617,87.6537546090952,85.8965739546365,87.1939332763216,8313900,106.190002
"2009-05-05",87.0379202675793,87.71123248097,86.6355751644556,86.9147517570512,6750000,105.849998
"2009-05-06",86.8569753191686,87.07983366124,85.6023653934332,86.3534830225444,7530900,104.620003
"2009-05-07",86.3782425843485,86.5020527743882,84.0506110116025,84.6779126728652,8521400,102.589996
"2009-05-08",85.4950632287321,85.6353814441104,82.3998084777402,83.7699729300434,11575500,101.489998
"2009-05-11",83.4398140740735,85.7426836088115,83.3242578967031,84.9337920180214,8253000,102.900002
"2009-05-12",84.9998224685734,86.1553842422771,84.4963276957454,85.7922093356299,7961600,103.940002
"2009-05-13",84.9172823418803,85.0988706206052,83.6544184034756,84.4055352071855,8202100,102.260002
"2009-05-14",83.9598168722401,84.776964126502,83.1756856686555,83.4068004996,9445100,101.050003
"2009-05-15",83.2829878333566,85.0741085825972,83.0106054152693,83.670928905018,8367400,101.370003
"2009-05-18",84.1909292269808,86.4277666603644,84.141405150965,86.3204661464658,7429500,104.580002
"2009-05-19",86.1141141789305,87.5915824467373,85.8417317608432,87.0880893247118,7079200,105.510002
"2009-05-20",87.0880876739093,87.476026269367,85.6849055201263,85.8830043003936,7083100,104.050003
"2009-05-21",85.0741085825972,85.2226808106448,83.9763248975787,84.8677582658644,7411500,102.82
"2009-05-22",84.7439480758247,85.2722048866607,83.984578910248,84.1001342622172,5596200,101.889999
"2009-05-26",83.6296563654676,87.1871358259411,83.3820359853883,86.6836385769092,7211200,105.019997
"2009-05-27",86.1223681915998,86.8074512431527,84.9420443798882,84.9585524052269,7119600,102.93
"2009-05-28",85.2969669246686,86.7826892051448,84.7522020884941,86.4112602858283,6127500,104.690002
"2009-05-29",86.2296703563009,87.9052349281712,85.8004616974967,87.7236458240451,6871800,106.279999
"2009-06-01",88.2684114856209,89.6963556774119,88.0455531435495,89.4487377735363,7725000,108.370003
"2009-06-02",88.7388902077717,89.8036578421129,88.0372991308802,88.177618997061,7045800,106.830002
"2009-06-03",87.9299969661791,87.9877750548643,86.7579271671368,87.8969792646993,7688000,106.489998
"2009-06-04",87.6328525100839,88.2106333969357,87.1623737879331,87.7649183635954,5468500,106.330002
"2009-06-05",88.5903179797241,89.4734973353404,88.111585244904,88.5160302148977,7665000,107.239998
"2009-06-08",88.0207911055415,89.1268288032293,87.07983366124,88.7223805316305,6363800,107.489998
"2009-06-09",89.2671470186076,90.0842942728695,89.1350828158986,89.2588921805371,8585900,108.139999
"2009-06-10",90.1338183488854,90.1998504502399,88.3592056249833,89.4322256211913,7578100,108.349998
"2009-06-11",89.7623877787664,91.3223961732663,89.6055615380494,90.2989002530742,9134300,109.400002
"2009-06-12",89.4734973353404,90.1998504502399,88.9369865118352,89.3166702692222,7250900,108.209999
"2009-06-15",88.8379383598034,89.8284198801208,88.5160318657003,88.8296868233379,8567600,107.620003
"2009-06-16",89.5312754240256,90.0842942728695,88.5407939037082,88.5820639670547,7231000,107.32
"2009-06-17",88.6976201444251,89.0442886765362,88.218887409605,88.3179355616368,7366200,107
"2009-06-18",88.2601574729516,88.7553982331103,87.5915824467373,87.7649183635954,6206900,106.330002
"2009-06-19",87.7484086874543,88.0290451182109,87.07983366124,87.4017393299419,13559000,105.889999
"2009-06-22",86.815705255822,87.3934861426738,86.0315740522374,86.2709379434436,7295400,104.519997
"2009-06-23",86.4607827110416,86.5598308630734,85.6683974947877,86.2049099690955,5152600,104.440002
"2009-06-24",86.9890395218776,87.8887269028326,85.6106194061025,85.9655436016854,6395200,104.150002
"2009-06-25",85.5941113807639,88.1446012955812,85.4372851400469,87.5420567199189,6900600,106.059998
"2009-06-26",87.9052349281712,87.9052349281712,86.708403091121,87.2284058892876,5127900,105.68
"2009-06-29",87.4842802820363,87.6411065227532,86.7991972304834,87.3522177301298,4681800,105.830002
"2009-06-30",87.2366599019569,87.5172963327135,85.6849055201263,86.1883986421518,7512600,104.419998
"2009-07-01",86.6671330277744,87.715392636777,86.444274685703,86.5350655234603,5537300,104.839996
"2009-07-02",85.676651507457,85.7674456468194,83.9680708849094,83.9680733611132,7026700,101.730003
"2009-07-06",83.8360066822004,84.380771518375,82.9280652885761,83.9020404343575,6522500,101.650002
"2009-07-07",83.6461643908063,84.1579131763036,82.5648887311264,82.6969545846379,6685600,100.190002
"2009-07-08",82.7794930605285,83.505846175428,82.1274260596529,83.1013995546317,7380800,100.68
"2009-07-09",83.4645761120814,84.8347422151872,83.24171777001,84.2569629791379,6153200,102.080002
"2009-07-10",83.3407659220417,83.9598168722401,82.3750464397322,83.2252113954739,7465900,100.830002
"2009-07-13",83.5966403147904,85.5528413174173,82.6969529338354,85.5280817556132,9494300,103.620003
"2009-07-14",85.3629990260231,85.5280792794094,84.6201378857851,85.2226808106448,5413500,103.25
"2009-07-15",86.4607827110416,88.4995238403616,86.3369725210019,88.4995246657629,8699100,107.220001
"2009-07-16",88.1858713589278,91.5947785913536,88.1446012955812,91.322395347865,14997900,110.639999
"2009-07-17",93.6087576826657,95.3586083685598,93.4024073659329,95.2678125783948,20188900,115.419998
"2009-07-20",94.5332071016286,96.4729000789169,94.4176509242582,96.1097251722697,10682500,116.440002
"2009-07-21",95.6392447993164,96.6049642816259,95.2347981785201,96.6049651070271,8301700,117.040001
"2009-07-22",95.8951191920651,96.7370284843349,94.9954318111101,95.391624419237,8813400,115.57
"2009-07-23",94.9706697731021,97.3973494978798,94.9706697731021,96.6214706561619,8461400,117.059998
"2009-07-24",96.3078198255307,97.5211596879195,96.2665497621841,97.1002042163833,6261000,117.639999
"2009-07-27",96.5306781676021,97.3313173965253,96.2170256861682,97.0919485529115,5069200,117.629997
"2009-07-28",96.2665497621841,97.0011568897528,96.027183394774,96.8030597602881,5782900,117.279999
"2009-07-29",96.0436914201127,96.8030605856894,95.787817027364,96.7865542111533,5100900,117.260002
"2009-07-30",97.3973494978798,98.5281492335755,97.1249670797925,97.2817941459107,6803100,117.860001
"2009-07-31",97.0341729404301,98.2144967521417,97.0341729404301,97.3395714091946,5329600,117.93
"2009-08-03",98.1237026127792,99.0151359810649,97.9668763720623,98.9821182795852,6108200,119.919998
"2009-08-04",98.3630689801893,98.8830717783559,98.2392587901496,98.7179898741672,4993500,119.599998
"2009-08-05",97.826558156684,98.222750764811,97.2817933205094,97.7852889187387,5025800,118.470001
"2009-08-06",98.1086960131215,98.1833286108831,96.7736017642741,97.3374900151645,6003100,117.379997
"2009-08-07",97.9428457958734,99.4354977511064,97.9428457958734,98.954533779589,5763200,119.330002
"2009-08-10",97.9926008610478,98.8384369690132,97.8267506437997,98.432101449002,3981300,118.699997
"2009-08-11",97.8765057089741,98.2662537195072,97.2877374377433,97.6774862775275,4844500,117.790001
"2009-08-12",97.5199277418907,99.4769603054184,97.3706625463674,98.9213629068883,6289700,119.290001
"2009-08-13",98.9130695667748,99.3276951098951,98.3740563607184,99.1618465511492,5489200,119.580002
"2009-08-14",98.9213620776372,99.2945250664455,97.5365127636155,98.324301295544,4796400,118.57
"2009-08-17",96.7653092534117,97.3872475680922,96.3672687320163,96.9062827673237,5349600,116.860001
"2009-08-18",96.8648193837606,97.8516281763869,96.7984792968614,97.5448027867246,4286200,117.629997
"2009-08-19",96.4916563949524,98.4901515127921,96.2926361342546,98.324301295544,4837900,118.57
"2009-08-20",98.2164986543327,99.0208722079861,97.9345532850109,98.6394142205622,4841700,118.949997
"2009-08-21",99.2198924686838,99.5184228597304,98.3077162738192,99.4272068987461,8306800,119.900002
"2009-08-24",99.4437902619688,100.23987130476,98.7638043712515,98.9462396102244,6363400,119.32
"2009-08-25",98.8881920341876,99.6345180118041,98.4403964476177,98.5399082364687,4652200,118.830002
"2009-08-26",98.3823488715808,99.3857426859319,97.445295144129,99.0706281024116,4515500,119.470001
"2009-08-27",98.4569814693425,99.1701374035094,97.7272405134508,99.0374572297109,4356900,119.43
"2009-08-28",99.5930554574921,99.7008580987034,97.6609004265516,98.0340642446109,6235700,118.220001
"2009-08-31",97.1053021987704,97.9013832415613,96.9560370032471,97.8930932184522,5439400,118.050003
"2009-09-01",97.5779753179275,98.6228316865906,96.607751547026,96.7653109119139,6303800,116.690002
"2009-09-02",96.4750713732276,97.2213973508441,96.1931260039058,96.2677552846631,5178800,116.089996
"2009-09-03",96.6492141013381,96.7984792968614,95.4882625806013,96.4667805208673,4936200,116.330002
"2009-09-04",96.6740916339253,97.4370026332666,96.3672687320163,97.4038317605659,3451700,117.459999
"2009-09-08",97.8018731112124,97.9926008610478,96.7155541882373,97.1550605809492,5797500,117.160004
"2009-09-09",97.0472546227335,97.5779753179275,96.3258061777042,96.8233584879508,5248100,116.760002
"2009-09-10",97.0140845792839,97.710655491726,96.8150643185862,97.5779736594253,4889400,117.669998
"2009-09-11",97.6857779591388,98.8881920341876,97.4121251006794,97.8930932184522,5893700,118.050003
"2009-09-14",97.0223770901463,98.6725867517651,96.9726220249719,98.5813666445253,4758600,118.879997
"2009-09-15",98.4984440236545,99.0540422514357,97.9843083501854,98.9711154843095,6536000,119.349998
"2009-09-16",99.0955048057478,101.168632521349,98.9296545884996,101.019367325826,11236700,121.82
"2009-09-17",100.455476587182,101.815448368617,100.380843989421,101.069119903247,8392600,121.879997
"2009-09-18",101.541795510157,101.898373477241,100.853517108578,101.259850970087,9935800,122.110001
"2009-09-21",100.364258967696,101.234972608248,100.23987130476,100.812054554266,4515100,121.57
"2009-09-22",101.243265119111,101.259850140836,100.322796413384,100.845225426966,5564700,121.610001
"2009-09-23",100.554986717531,101.782278325167,100.098898620099,100.190116239585,5538100,120.82
"2009-09-24",100.082313598374,100.878394641165,99.8418307833643,100.289628028436,5426800,120.940002
"2009-09-25",99.734028142153,100.878394641165,99.5930554574921,100.40572318051,5187900,121.080002
"2009-09-28",99.9413409137131,101.168632521349,98.631124197453,98.954533779589,8248600,119.330002
"2009-09-29",98.9794096536741,99.4603752836936,98.3491788281312,98.5233198977396,6748800,118.809998
"2009-09-30",98.8301444581508,99.510130348868,97.4784651875786,99.1867232544853,7733300,119.610001
"2009-10-01",99.0042871862613,99.1867224252342,97.4867576984411,97.768704726265,7067500,117.900002
"2009-10-02",97.3540775246426,99.2281849795462,97.2379823725689,98.697461796599,7581900,119.019997
"2009-10-05",98.5979541540034,99.6593955443913,97.9594308175982,99.3028175773079,5673300,119.75
"2009-10-06",99.8335382725018,100.828639575991,99.6925655878409,100.629617656791,6659100,121.349998
"2009-10-07",100.438891565457,101.873495944654,100.289626369934,101.815447539366,5872000,122.779999
"2009-10-08",101.599843086194,101.981298585865,101.044244858413,101.40911616561,6498000,122.290001
"2009-10-09",101.525210488433,104.485636866311,101.417407847221,104.427589290275,13123100,125.93
"2009-10-12",104.021256258017,105.397813061176,103.822235997319,105.348058825253,7730500,127.040001
"2009-10-13",104.668072105284,105.638295876186,104.65148708356,105.331470486524,7581300,127.019997
"2009-10-14",105.903656223783,106.649982201399,104.983187518056,106.434381894483,9545500,128.350006
"2009-10-15",105.779268560847,106.144139038793,104.750997213908,106.127556504821,11904600,127.980003
"2009-10-16",102.122271270526,102.578359367958,100.546694206669,100.870101301051,19216900,121.639999
"2009-10-19",100.969612260651,102.296413998636,100.845224597715,102.047637014262,7514100,123.059998
"2009-10-20",102.296413998636,102.41250915071,100.754006978229,101.848618412066,8780700,122.82
"2009-10-21",101.317897716872,102.918352313317,100.223286283035,100.231581281651,7171000,120.870003
"2009-10-22",100.132068663548,101.99788360759,99.7920757181898,101.740817429357,6027000,122.690002
"2009-10-23",101.956421053278,102.047638672764,99.510130348868,99.8086615691657,6799200,120.360001
"2009-10-26",100.015973511475,101.533502999295,99.1369673600598,99.6013487976056,6538500,120.110001
"2009-10-27",99.6593955443913,101.284727673423,98.8052669255636,100.049145213427,9445400,120.650002
"2009-10-28",99.8998783594011,100.903272173752,99.4023277076568,100.754006978229,8780400,121.5
"2009-10-29",101.293020184285,102.022761140177,100.836932086853,101.890083454132,6309400,122.870003
"2009-10-30",101.691060705681,102.20519637915,99.9081708702635,100.015974340726,7711700,120.610001
"2009-11-02",100.148653685273,101.110584945312,99.0955048057477,99.9745092986606,7049400,120.559998
"2009-11-03",99.120382338335,100.496939141494,99.120382338335,100.472064925911,5706800,121.160004
"2009-11-04",100.720836934779,101.583258064469,100.472061608907,100.579865079369,6353300,121.290001
"2009-11-05",101.268142651698,102.41250915071,101.168632521349,102.080807057712,6701800,123.099998
"2009-11-06",102.047489814241,102.863803094936,101.814257448328,102.863801428991,4979600,123.489998
"2009-11-09",103.221981371159,104.954564660798,102.863803094936,104.954564660798,7764600,126
"2009-11-10",104.371483746016,105.829186032971,104.263197290413,105.712573181906,6444500,126.910004
"2009-11-11",105.41269966527,106.037429216822,104.904586296674,105.945803881873,6530800,127.190002
"2009-11-12",105.462678029394,106.328969674213,105.046191661692,105.171139237948,5345400,126.260002
"2009-11-13",105.296083482313,106.453915584524,105.179467299357,105.812525745291,4979700,127.029999
"2009-11-16",105.92914276122,106.820423588101,105.812526578263,106.795440236848,7822500,128.210007
"2009-11-17",106.145715672424,107.161942409616,106.120726490362,107.145287119772,1027500,128.630005
"2009-11-18",106.662158768374,106.912050588995,106.245672400673,106.745451044078,3970100,128.149994
"2009-11-19",106.020769762114,106.48723449394,105.379380755854,106.237343506292,5308400,127.540001
"2009-11-20",105.92914276122,106.362288583629,105.337732119083,105.754217653812,5354200,126.959999
"2009-11-23",106.370618310983,107.403504502883,106.328969674213,106.787102179767,7003500,128.199997
"2009-11-24",106.537212858064,106.887061406933,105.904153579158,106.562202040126,4816500,127.93
"2009-11-25",106.520553403356,106.803764133393,105.854175215033,106.020768929141,3967700,127.279999
"2009-11-27",103.78007310388,105.471007756748,103.505192101196,104.704670341259,3319200,125.699997
"2009-11-30",104.221548653643,105.45434830204,104.054954106563,105.246103452244,6302700,126.349998
"2009-12-01",106.029099489468,106.945369498412,105.662591485891,106.570533433426,6578600,127.940002
"2009-12-02",106.05408867153,106.945369498412,105.920813033866,105.962460837663,4597900,127.209999
"2009-12-03",106.287321037443,107.012007317244,105.995780580052,106.245674899591,5760000,127.550003
"2009-12-04",106.953699225766,107.370185593467,104.954564660798,105.995780580052,7068500,127.25
"2009-12-07",105.687580667953,106.229012945965,105.446018574686,105.82085713859,4144400,127.040001
"2009-12-08",105.762548214139,106.079077853592,105.087840298462,105.620945348039,5351400,126.800003
"2009-12-09",105.53764557558,106.945369498412,105.046191661692,106.945368665439,6071900,128.389999
"2009-12-10",106.728796587207,107.844980052647,106.695477677791,107.736690265154,7077800,129.339996
"2009-12-11",107.461812594361,108.094871873268,107.211920773741,108.019898496272,6597200,129.679993
"2009-12-14",107.99491514502,108.269796147703,107.953266508249,108.228141680123,5201300,129.929993
"2009-12-15",107.836650325293,108.169839419454,106.57053176748,107.028670936816,7862600,128.490005
"2009-12-16",107.236909955803,107.953266508249,106.912050588995,107.21192660455,6372500,128.710007
"2009-12-17",106.620510131604,107.08697486343,105.88749412445,106.120728156308,5909500,127.400002
"2009-12-18",106.595520949542,106.945369498412,105.787537396201,106.545545917309,9106600,127.910004
"2009-12-21",106.453915584524,107.403504502883,106.353958856275,107.16193741178,4772500,128.649994
"2009-12-22",107.703374687628,108.269796147703,107.611747686734,108.228141680123,5535500,129.929993
"2009-12-23",108.03656378179,108.286455602411,107.703374687628,108.286455602411,4127600,130
"2009-12-24",108.194828601516,108.76125006159,107.853309780001,108.7612558924,4265100,130.570007
"2009-12-28",109.11109861046,110.210622621192,108.886195971901,110.210620955246,5800400,132.309998
"2009-12-29",110.18563343913,110.260600985316,109.785806526136,109.827460160743,4184200,131.850006
"2009-12-30",109.311012066956,110.518822533291,108.852877062485,110.427201363206,3867000,132.570007
"2009-12-31",110.293919894732,110.66042789831,108.911185153963,109.036126066437,4223400,130.899994
"2010-01-04",109.269363430186,110.760384626558,108.994482427503,110.32723630523,6155300,132.449997
"2010-01-05",109.685849797888,109.827455162906,108.369752875951,108.99448742534,6841400,130.850006
"2010-01-06",108.852877062485,109.527584978161,108.128190782684,108.286455602411,5605300,130
"2010-01-07",108.178169146808,108.494698786261,107.378515320821,107.911620370397,5840600,129.550003
"2010-01-08",107.511790958486,109.052790518982,107.495131503778,108.99448742534,4197200,130.850006
"2010-01-11",109.169406701938,109.169406701938,107.178601864324,107.85330644811,5730400,129.479996
"2010-01-12",107.47847204907,109.394309340497,107.453482867007,108.711267532603,8081500,130.509995
"2010-01-13",108.611314969218,109.219385066062,107.586758504672,108.478035999662,6455400,130.229996
"2010-01-14",108.744590606882,110.543811715353,108.211488056224,110.210620955246,7111800,132.309998
"2010-01-15",109.977390255279,110.693746807726,109.194395884,109.769146238456,8494400,131.779999
"2010-01-19",109.644201161118,111.826589727874,109.58589306964,111.734961894007,13916200,134.139999
"2010-01-20",108.669623060696,109.244374248124,107.411834230237,108.494698786261,15197500,130.25
"2010-01-21",108.67795278805,108.861206789839,106.670488495728,107.453482867007,9608600,129
"2010-01-22",107.178601864324,107.361855866113,104.429791837494,104.538078293096,10088600,125.5
"2010-01-25",105.229445663481,105.695910395307,104.713002567531,105.054523887965,5738500,126.120003
"2010-01-26",104.887926841966,106.412266947754,104.46311074691,104.746321476947,7135300,125.75
"2010-01-27",104.804629568425,105.754218486785,104.154910834811,105.229447329426,8719200,126.330002
"2010-01-28",105.812526578263,105.820856305617,102.497295091359,103.080376006141,9622200,123.75
"2010-01-29",103.555170465321,104.121591925395,101.539376445645,101.94753225302,11571200,122.389999
"2010-02-01",102.647230183731,104.079943288625,102.2723924528,103.846709256766,7242900,124.669998
"2010-02-02",103.94666765096,104.796299841071,103.246970553222,104.563066642186,5899900,125.529999
"2010-02-03",104.254867563059,105.012872752276,104.179900016873,104.671357262652,4177100,125.660004
"2010-02-04",104.279856745121,104.488099928972,102.372349181048,102.455646454589,9126900,123
"2010-02-05",102.488965364005,103.055386824079,101.481068354167,102.88878977808,8617000,123.519997
"2010-02-08",103.039397985596,103.097966867926,101.859653355797,101.976788610363,5718500,121.879997
"2010-02-09",102.621048826093,103.917931220552,102.462076145482,103.089599048038,6044500,123.209999
"2010-02-10",102.863691338605,103.457747145099,102.25290156573,102.754918883737,5219100,122.809998
"2010-02-11",102.562479943763,103.917931220552,102.127396817879,103.524685520714,5089000,123.730003
"2010-02-12",102.922260220935,103.792426472701,101.750882574327,103.750591556751,8017700,124
"2010-02-16",104.511987027047,104.779730489129,103.842628371842,104.779732999224,6777300,125.230003
"2010-02-17",105.00563903526,105.867438303836,104.762996522748,105.700100313432,5827400,126.330002
"2010-02-18",105.532758976234,107.097384832775,105.423988194763,106.938410478768,5525900,127.809998
"2010-02-19",106.553530925421,107.147586731916,106.151915732299,106.419660867777,6303100,127.190002
"2010-02-22",106.511696009471,106.620466790942,105.683364673655,106.135180092522,3808100,126.849998
"2010-02-23",105.825603387886,106.812907404313,105.423988194763,105.808868584808,4591900,126.459999
"2010-02-24",106.277420480149,107.323293378907,106.101713833158,106.75433517519,4782000,127.589996
"2010-02-25",105.465823110714,106.461494110331,105.064207917591,106.3192553961,5658700,127.07
"2010-02-26",106.269053496959,107.097384832775,106.043144950828,106.394561591604,4784200,127.160004
"2010-03-01",106.679035673272,107.79184443755,106.653934723702,107.574308731497,4577700,128.570007
"2010-03-02",107.68307365608,108.009386000492,106.36945729524,106.612098134355,6013300,127.419998
"2010-03-03",106.871476286644,107.114118799155,105.992943051687,106.160280205394,6390000,126.879997
"2010-03-04",106.3192553961,106.3192553961,104.98053808569,106.026411821146,6032300,126.720001
"2010-03-05",106.402925228,106.720870589223,106.29415444653,106.469861093521,6140200,127.25
"2010-03-08",106.31088841291,106.679035673272,105.725199589605,105.767037852349,6199300,126.410004
"2010-03-09",105.649896740895,105.666630707275,104.754629539558,105.047476461305,7528800,125.550003
"2010-03-10",105.415621211573,105.725199589605,104.762996522748,105.106045343636,6916200,125.620003
"2010-03-11",105.181345682251,106.938412152164,105.181345682251,106.762703831776,7922200,127.599998
"2010-03-12",107.022081984065,107.406963210808,106.687402656462,107.047184607032,5169500,127.940002
"2010-03-15",106.595365841372,107.381862261237,106.494962043091,106.955147791941,4497700,127.830002
"2010-03-16",107.097384832775,107.833679353501,106.637200757322,107.657971033113,6134900,128.669998
"2010-03-17",107.850413319881,107.875514269451,106.561897908611,106.896578909611,6348400,127.760002
"2010-03-18",106.645567740512,107.72490857203,106.637200757322,107.415334377489,4954400,128.380005
"2010-03-19",106.854742320264,107.875514269451,106.076612883588,106.854741483565,10744300,127.709999
"2010-03-22",106.35272332886,107.423697177188,105.900906236597,107.08065337649,5651900,127.980003
"2010-03-23",107.047182933635,108.293863428954,106.796173437933,108.243657346322,5978500,129.369995
"2010-03-24",107.624504773749,108.728946554837,107.490633042708,107.54083410515,6669300,128.529999
"2010-03-25",108.235294546624,109.381571243662,108.042853933252,108.134894931834,7603200,129.240005
"2010-03-26",107.875514269451,108.586707840606,107.69980762246,108.151620531231,5550800,129.259995
"2010-03-29",108.185092647483,108.728946554837,107.314926395717,107.591033494196,4643000,128.589996
"2010-03-30",107.850413319881,108.042853933252,107.306559412527,107.741645885203,3426600,128.770004
"2010-03-31",107.289825446147,107.72490857203,106.804540421123,107.306559412527,4904800,128.25
"2010-04-01",107.892248235831,108.193459630673,106.720870589223,107.306559412527,4980500,128.25
"2010-04-05",107.415330193998,108.603441806986,107.214522597436,108.226932583623,4118700,129.350006
"2010-04-06",107.666339689699,108.185092647483,107.139219748726,107.875508412563,3926300,128.929993
"2010-04-07",107.540834941849,108.159991697913,107.105751815965,107.498996679105,5157000,128.479996
"2010-04-08",107.130852765536,107.289825446147,106.428026177571,106.771073325061,6006900,127.610001
"2010-04-09",106.996981034495,107.825312370311,106.36109031205,107.733271371728,5185100,128.759995
"2010-04-12",107.574302874609,107.900615219021,107.298192429337,107.398597064316,3992300,128.360001
"2010-04-13",107.314926395717,108.293863428954,106.963513101734,107.959183264653,6819100,129.029999
"2010-04-14",108.544872924656,109.958893083776,108.318964378524,109.816654369545,8545800,131.25
"2010-04-15",109.214231579861,109.724617554454,108.929754151399,109.515442138005,6425300,130.889999
"2010-04-16",109.339736327712,110.586416823031,108.979956050539,109.297905595253,9546200,130.630005
"2010-04-19",109.08872683201,110.678453638121,109.08872683201,110.636615375378,11353700,132.229996
"2010-04-20",108.101422815583,109.046891916059,107.314926395717,108.511406665292,15216500,129.690002
"2010-04-21",108.662010689317,108.996690016919,107.515733992278,107.925720352083,7559200,128.990005
"2010-04-22",107.632871756939,108.235294546624,106.904944219404,108.042858116744,6018500,129.130005
"2010-04-23",108.001019017302,108.854451302688,107.69144063927,108.762418671089,6197300,129.990005
"2010-04-26",108.569973874226,109.640947722554,108.385900244045,109.381567896869,5285400,130.729996
"2010-04-27",108.687111638887,110.4441781088,107.69144063927,107.783483311249,10916700,128.820007
"2010-04-28",108.268762479384,109.16402968072,107.959184101352,108.854456322878,7122300,130.100006
"2010-04-29",109.230965546241,109.783186436785,108.896286218638,109.155668554418,5786900,130.460007
"2010-04-30",109.13056174796,109.306268394951,107.80021142074,107.934083151781,6266700,129
"2010-05-03",108.260395496194,108.887919235448,107.76674348798,108.436107163375,4992100,129.600006
"2010-05-04",107.842046336691,107.875514269451,105.900906236597,107.197784447564,8285000,128.119995
"2010-05-05",106.36109031205,107.289825446147,106.151915732299,106.645566903814,6072800,127.459999
"2010-05-06",106.20825447907,107.587473240221,97.5544977399014,104.215113489824,13168800,123.919998
"2010-05-07",103.744162424088,104.610379085055,100.918445937829,102.684517059767,10584800,122.099998
"2010-05-10",106.191434738081,106.527829557873,105.173840408207,106.191432215119,8463900,126.269997
"2010-05-11",105.29998846563,107.999556894467,105.249529242661,106.712845867772,6498900,126.889999
"2010-05-12",106.939913212119,111.725129523672,106.813765154697,111.58215583835,16626900,132.679993
"2010-05-13",110.110434388666,111.935376286042,110.043155424708,110.572973901933,10497800,131.479996
"2010-05-14",110.219762705099,110.732764805283,108.832134073454,110.329092703506,9920100,131.190002
"2010-05-17",109.900187626296,110.808453639736,108.235033268322,109.698352416394,8923400,130.440002
"2010-05-18",110.387960114995,111.001880661117,109.2442177277,109.286264557213,9330000,129.949997
"2010-05-19",108.798494591475,109.748809957389,107.494964664778,108.369592037226,8669300,128.860001
"2010-05-20",106.990372435088,107.612702851705,104.013278279922,104.114199248821,13176500,123.800003
"2010-05-21",102.73497796471,105.636383285423,102.095827807104,105.476594064047,12639500,125.419998
"2010-05-24",105.342037818104,105.98118797571,104.316033617736,104.660835785062,6868600,124.449997
"2010-05-25",102.154696900567,105.081331832764,102.154696900567,104.719704878526,9494800,124.519997
"2010-05-26",105.030872609796,105.913909011752,103.441407086275,103.634836630617,9083200,123.230003
"2010-05-27",105.165430537713,106.292353184018,104.929954163858,106.292352343031,7725900,126.389999
"2010-05-28",105.930728752741,106.199844608575,104.526280380106,105.342039500078,7421900,125.260002
"2010-06-01",104.862675199899,106.704436838265,104.450591545653,104.568326368632,7135400,124.339996
"2010-06-02",104.997233127816,107.225848808943,104.576739603075,107.150163338438,7705300,127.410004
"2010-06-03",107.436095571314,107.83135948457,106.351222277482,107.612702010718,6645300,127.959999
