,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
201,2025-03-31,2648.9121071971067,1744.0467598024263,1871.479436072684,2648.9121071971067,2648.9121071971067,-843.6463447806069,-843.6463447806069,-843.6463447806069,0.6074790599205806,0.6074790599205806,0.6074790599205806,-68.78160144879654,-68.78160144879654,-68.78160144879654,-386.6982691268039,-386.6982691268039,-386.6982691268039,-53.71842688875422,-53.71842688875422,-53.71842688875422,-183.5413470307265,-183.5413470307265,-183.5413470307265,-49.76844733192402,-49.76844733192402,-49.76844733192402,-37.75572271165773,-37.75572271165773,-37.75572271165773,5.988616751411724,5.988616751411724,5.988616751411724,0.27118047372278775,0.27118047372278775,0.27118047372278775,-456.9480756538029,-456.9480756538029,-456.9480756538029,0.0,0.0,0.0,1805.2657624165
202,2025-04-01,2649.4886547885276,1816.5534239083056,1945.9738039772888,2649.4886547885276,2649.4886547885276,-766.0567006965085,-766.0567006965085,-766.0567006965085,0.23402080840184045,0.23402080840184045,0.23402080840184045,-34.84172417225885,-34.84172417225885,-34.84172417225885,-314.4464336260404,-314.4464336260404,-314.4464336260404,-53.731292278347986,-53.731292278347986,-53.731292278347986,-189.70203002967685,-189.70203002967685,-189.70203002967685,-28.416445315912906,-28.416445315912906,-28.416445315912906,-12.022162857835347,-12.022162857835347,-12.022162857835347,3.735395357446474,3.735395357446474,3.735395357446474,0.29780486214320157,0.29780486214320157,0.29780486214320157,-451.61026707046807,-451.61026707046807,-451.61026707046807,0.0,0.0,0.0,1883.4319540920192
203,2025-04-02,2650.065202379948,1694.8534493065595,1826.974820668692,2650.065202379948,2650.065202379948,-888.0800143561318,-888.0800143561318,-888.0800143561318,0.0761247928523224,0.0761247928523224,0.0761247928523224,-44.621426840038794,-44.621426840038794,-44.621426840038794,-440.73109242756215,-440.73109242756215,-440.73109242756215,-53.98061138302868,-53.98061138302868,-53.98061138302868,-196.28496194050535,-196.28496194050535,-196.28496194050535,-70.16661522228415,-70.16661522228415,-70.16661522228415,-81.6323527627213,-81.6323527627213,-81.6323527627213,5.845601031671688,5.845601031671688,5.845601031671688,0.03314989649211267,0.03314989649211267,0.03314989649211267,-447.34892192856955,-447.34892192856955,-447.34892192856955,0.0,0.0,0.0,1761.9851880238161
204,2025-04-03,2650.641749971369,1693.5243583675338,1827.1999275916364,2650.641749971369,2650.641749971369,-888.4614072237325,-888.4614072237325,-888.4614072237325,0.08201218791230575,0.08201218791230575,0.08201218791230575,-51.53446846638616,-51.53446846638616,-51.53446846638616,-444.0087519516635,-444.0087519516635,-444.0087519516635,-54.32638357304287,-54.32638357304287,-54.32638357304287,-203.79562295330433,-203.79562295330433,-203.79562295330433,-83.4403977446072,-83.4403977446072,-83.4403977446072,-57.62608160510058,-57.62608160510058,-57.62608160510058,6.384919879654354,6.384919879654354,6.384919879654354,0.24727032321099174,0.24727032321099174,0.24727032321099174,-444.4526552720691,-444.4526552720691,-444.4526552720691,0.0,0.0,0.0,1762.1803427476364
205,2025-04-04,2651.2182975627898,1709.8286546526065,1838.4651641795956,2651.2182975627898,2651.2182975627898,-880.7298398496298,-880.7298398496298,-880.7298398496298,0.0874790547537185,0.0874790547537185,0.0874790547537185,-44.125020965676114,-44.125020965676114,-44.125020965676114,-437.5561279364643,-437.5561279364643,-437.5561279364643,-54.77618233437655,-54.77618233437655,-54.77618233437655,-210.81144429095303,-210.81144429095303,-210.81144429095303,-80.9752083770908,-80.9752083770908,-80.9752083770908,-53.51165174900367,-53.51165174900367,-53.51165174900367,6.364776708438607,6.364776708438607,6.364776708438607,0.19112401744359306,0.19112401744359306,0.19112401744359306,-443.1737119131656,-443.1737119131656,-443.1737119131656,0.0,0.0,0.0,1770.48845771316
206,2025-04-05,2651.79484515421,1706.6064341885567,1837.2403142537758,2651.79484515421,2651.79484515421,-879.5659034296834,-879.5659034296834,-879.5659034296834,0.09255543110645956,0.09255543110645956,0.09255543110645956,-39.608535703489075,-39.608535703489075,-39.608535703489075,-435.8454327848188,-435.8454327848188,-435.8454327848188,-55.076375507963604,-55.076375507963604,-55.076375507963604,-218.31275753375098,-218.31275753375098,-218.31275753375098,-67.94284574844494,-67.94284574844494,-67.94284574844494,-62.157366432227626,-62.157366432227626,-62.157366432227626,6.561390891271587,6.561390891271587,6.561390891271587,0.5985018186794407,0.5985018186794407,0.5985018186794407,-443.7204706448645,-443.7204706448645,-443.7204706448645,0.0,0.0,0.0,1772.2289417245267
207,2025-04-06,2652.3713927456306,1520.424032950782,1652.4699487272892,2652.3713927456306,2652.3713927456306,-1064.859582143085,-1064.859582143085,-1064.859582143085,1.0136445338766185,1.0136445338766185,1.0136445338766185,-82.5566344839228,-82.5566344839228,-82.5566344839228,-618.6086262566029,-618.6086262566029,-618.6086262566029,-56.36716634365448,-56.36716634365448,-56.36716634365448,-227.41778805089496,-227.41778805089496,-227.41778805089496,-137.3043721025024,-137.3043721025024,-137.3043721025024,-111.04616652591764,-111.04616652591764,-111.04616652591764,-4.978605880176604,-4.978605880176604,-4.978605880176604,0.04846259658929984,0.04846259658929984,0.04846259658929984,-446.2509558864821,-446.2509558864821,-446.2509558864821,0.0,0.0,0.0,1587.5118106025457
208,2025-04-07,2652.9479403370515,1475.0752825026761,1606.8610507333003,2652.9479403370515,2652.9479403370515,-1111.231230047,-1111.231230047,-1111.231230047,2.185756451419186,2.185756451419186,2.185756451419186,-105.04488867135076,-105.04488867135076,-105.04488867135076,-660.363696169569,-660.363696169569,-660.363696169569,-57.75755598738619,-57.75755598738619,-57.75755598738619,-236.45142799752955,-236.45142799752955,-236.45142799752955,-116.72763220243739,-116.72763220243739,-116.72763220243739,-143.06225238959018,-143.06225238959018,-143.06225238959018,-2.7203878097067555,-2.7203878097067555,-2.7203878097067555,-0.785307562987404,-0.785307562987404,-0.785307562987404,-450.8675338774311,-450.8675338774311,-450.8675338774311,0.0,0.0,0.0,1541.7167102900514
209,2025-04-08,2653.524487928472,1451.6372546268324,1586.340146851093,2653.524487928472,2653.524487928472,-1133.7031962317844,-1133.7031962317844,-1133.7031962317844,3.27414608913728,3.27414608913728,3.27414608913728,-94.94858771656966,-94.94858771656966,-94.94858771656966,-676.0902552493536,-676.0902552493536,-676.0902552493536,-59.91404944223027,-59.91404944223027,-59.91404944223027,-246.81044200637476,-246.81044200637476,-246.81044200637476,-125.83883256898632,-125.83883256898632,-125.83883256898632,-148.62399756836044,-148.62399756836044,-148.62399756836044,-3.3062045489577767,-3.3062045489577767,-3.3062045489577767,0.07771251298835878,0.07771251298835878,0.07771251298835878,-457.61294098243076,-457.61294098243076,-457.61294098243076,0.0,0.0,0.0,1519.8212916966875
210,2025-04-09,2654.101035519893,1607.1656428926353,1735.566237691212,2654.101035519893,2654.101035519893,-981.1742494667764,-981.1742494667764,-981.1742494667764,3.6689470454302993,3.6689470454302993,3.6689470454302993,-55.804465184314694,-55.804465184314694,-55.804465184314694,-514.7064912565579,-514.7064912565579,-514.7064912565579,-61.07138480266397,-61.07138480266397,-61.07138480266397,-254.97358393346394,-254.97358393346394,-254.97358393346394,-52.60291559633784,-52.60291559633784,-52.60291559633784,-75.31613083385336,-75.31613083385336,-75.31613083385336,-18.059438777837496,-18.059438777837496,-18.059438777837496,-0.5475191735168493,-0.5475191735168493,-0.5475191735168493,-466.4677582102186,-466.4677582102186,-466.4677582102186,0.0,0.0,0.0,1672.9267860531163
211,2025-04-10,2654.677583111313,1511.7542358529763,1651.0115372437294,2654.677583111313,2654.677583111313,-1071.363085668673,-1071.363085668673,-1071.363085668673,4.035547933416677,4.035547933416677,4.035547933416677,-50.39738853318302,-50.39738853318302,-50.39738853318302,-594.0136761147569,-594.0136761147569,-594.0136761147569,-62.70140132435645,-62.70140132435645,-62.70140132435645,-264.7016359070494,-264.7016359070494,-264.7016359070494,-107.72450882921366,-107.72450882921366,-107.72450882921366,-91.7265479191047,-91.7265479191047,-91.7265479191047,-20.873213022704633,-20.873213022704633,-20.873213022704633,0.0754714874383551,0.0754714874383551,0.0754714874383551,-477.3494095539162,-477.3494095539162,-477.3494095539162,0.0,0.0,0.0,1583.3144974426402
212,2025-04-11,2655.254130702734,1521.5189346860736,1654.1429208450252,2655.254130702734,2655.254130702734,-1070.8017262368633,-1070.8017262368633,-1070.8017262368633,4.375963043689739,4.375963043689739,4.375963043689739,-42.60535695371937,-42.60535695371937,-42.60535695371937,-580.6890030430731,-580.6890030430731,-580.6890030430731,-64.22292662466927,-64.22292662466927,-64.22292662466927,-274.26651042894144,-274.26651042894144,-274.26651042894144,-115.51449834753693,-115.51449834753693,-115.51449834753693,-67.65471876310137,-67.65471876310137,-67.65471876310137,-21.10326972714626,-21.10326972714626,-21.10326972714626,0.30231475835181254,0.30231475835181254,0.30231475835181254,-490.1127231937901,-490.1127231937901,-490.1127231937901,0.0,0.0,0.0,1584.4524044658708
213,2025-04-12,2655.830678294155,1598.6320956391583,1729.1239606954305,2655.830678294155,2655.830678294155,-989.5338363930935,-989.5338363930935,-989.5338363930935,3.993741027430838,3.993741027430838,3.993741027430838,-21.77241630116627,-21.77241630116627,-21.77241630116627,-484.9817814279721,-484.9817814279721,-484.9817814279721,-65.55608012938876,-65.55608012938876,-65.55608012938876,-282.55053943338226,-282.55053943338226,-282.55053943338226,-57.61005869562223,-57.61005869562223,-57.61005869562223,-39.44799694322126,-39.44799694322126,-39.44799694322126,-22.43698132958236,-22.43698132958236,-22.43698132958236,0.3985503769601586,0.3985503769601586,0.3985503769601586,-504.55205496512144,-504.55205496512144,-504.55205496512144,0.0,0.0,0.0,1666.2968419010615
214,2025-04-13,2656.4072258855754,1550.0542381888904,1680.681787854343,2656.4072258855754,2656.4072258855754,-1044.5602291147559,-1044.5602291147559,-1044.5602291147559,3.6388205837618615,3.6388205837618615,3.6388205837618615,-22.579949912366995,-22.579949912366995,-22.579949912366995,-524.1552952912219,-524.1552952912219,-524.1552952912219,-67.32784130585054,-67.32784130585054,-67.32784130585054,-292.06736942292684,-292.06736942292684,-292.06736942292684,-80.05004509510906,-80.05004509510906,-80.05004509510906,-43.42699182330725,-43.42699182330725,-43.42699182330725,-22.67776400474247,-22.67776400474247,-22.67776400474247,0.3358456893193701,0.3358456893193701,0.3358456893193701,-520.404933823534,-520.404933823534,-520.404933823534,0.0,0.0,0.0,1611.8469967708195
215,2025-04-14,2656.9837737944104,1532.4436619473204,1673.0317136560304,2656.9837737944104,2656.9837737944104,-1051.1189311644146,-1051.1189311644146,-1051.1189311644146,2.95287584503467,2.95287584503467,2.95287584503467,-10.85329023733992,-10.85329023733992,-10.85329023733992,-513.7617807986146,-513.7617807986146,-513.7617807986146,-68.96768050751402,-68.96768050751402,-68.96768050751402,-301.83853379342634,-301.83853379342634,-301.83853379342634,-71.01415562216724,-71.01415562216724,-71.01415562216724,-41.471910615399146,-41.471910615399146,-41.471910615399146,-22.814008525311085,-22.814008525311085,-22.814008525311085,0.24492265750851588,0.24492265750851588,0.24492265750851588,-537.3571503658,-537.3571503658,-537.3571503658,0.0,0.0,0.0,1605.8648426299958
216,2025-04-15,2657.5603217032453,1472.8720660224176,1606.636983640074,2657.5603217032453,2657.5603217032453,-1114.152820851958,-1114.152820851958,-1114.152820851958,2.3772662600010843,2.3772662600010843,2.3772662600010843,-14.919285996888636,-14.919285996888636,-14.919285996888636,-559.1036480612739,-559.1036480612739,-559.1036480612739,-70.51746603056995,-70.51746603056995,-70.51746603056995,-309.38118501879677,-309.38118501879677,-309.38118501879677,-79.89658433472545,-79.89658433472545,-79.89658433472545,-65.73417861027964,-65.73417861027964,-65.73417861027964,-21.393660557572176,-21.393660557572176,-21.393660557572176,0.361446227557687,0.361446227557687,0.361446227557687,-555.0491727906842,-555.0491727906842,-555.0491727906842,0.0,0.0,0.0,1543.4075008512873
