,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
104,2024-12-24,79443.76817530919,96925.18290431704,100940.8342499604,79443.76817530919,79443.76817530919,-0.01356256,-0.01356256,-0.01356256,-0.0031474671389902465,-0.0031474671389902465,-0.0031474671389902465,0.0018105050256011803,0.0018105050256011803,0.0018105050256011803,0.0002653169080046264,0.0002653169080046264,0.0002653169080046264,0.24573540006589187,0.24573540006589187,0.24573540006589187,-0.005692951355839943,-0.005692951355839943,-0.005692951355839943,0.0003562275802497817,0.0003562275802497817,0.0003562275802497817,0.00011343470299410835,0.00011343470299410835,0.00011343470299410835,-0.002940774073632039,-0.002940774073632039,-0.002940774073632039,0.26538620127851414,0.26538620127851414,0.26538620127851414,0.0,0.0,0.0,98965.91433061076
105,2024-12-25,79527.82543952689,95365.49257062089,99586.71364581087,79527.82543952689,79527.82543952689,-0.01356256,-0.01356256,-0.01356256,-0.026133305985931016,-0.026133305985931016,-0.026133305985931016,0.0018372270972520513,0.0018372270972520513,0.0018372270972520513,0.0003315864387704916,0.0003315864387704916,0.0003315864387704916,0.2259183086518636,0.2259183086518636,0.2259183086518636,-0.025523888335168873,-0.025523888335168873,-0.025523888335168873,4.0571215682470576e-05,4.0571215682470576e-05,4.0571215682470576e-05,-0.002818802402467156,-0.002818802402467156,-0.002818802402467156,0.0031999641307599233,0.0031999641307599233,0.0031999641307599233,0.2624142105070347,0.2624142105070347,0.2624142105070347,0.0,0.0,0.0,97494.61725358546
106,2024-12-26,79611.88270374459,94286.9121033175,98417.07964527178,79611.88270374459,79611.88270374459,-0.01356256,-0.01356256,-0.01356256,-0.0340311249033377,-0.0340311249033377,-0.0340311249033377,0.001796484657071146,0.001796484657071146,0.001796484657071146,0.0003762014700703678,0.0003762014700703678,0.0003762014700703678,0.20993079558528835,0.20993079558528835,0.20993079558528835,-0.03650436539840074,-0.03650436539840074,-0.03650436539840074,0.0002002288898986401,0.0002002288898986401,0.0002002288898986401,0.00010032547802288644,0.00010032547802288644,0.00010032547802288644,-0.0017571299999919335,-0.0017571299999919335,-0.0017571299999919335,0.259281610488618,0.259281610488618,0.259281610488618,0.0,0.0,0.0,96324.86857778433
107,2024-12-27,79695.93996796229,93381.49463720918,97286.11578893742,79695.93996796229,79695.93996796229,-0.01356256,-0.01356256,-0.01356256,-0.04789172643044755,-0.04789172643044755,-0.04789172643044755,0.00173961113494484,0.00173961113494484,0.00173961113494484,0.00041661885392283294,0.00041661885392283294,0.00041661885392283294,0.19690298803711237,0.19690298803711237,0.19690298803711237,-0.05149801145133718,-0.05149801145133718,-0.05149801145133718,0.00017702486560848722,0.00017702486560848722,0.00017702486560848722,0.0012730301664134695,0.0012730301664134695,0.0012730301664134695,0.0023281789382452443,0.0023281789382452443,0.0023281789382452443,0.25602909552931463,0.25602909552931463,0.25602909552931463,0.0,0.0,0.0,95388.30868208039
108,2024-12-28,79779.99723217999,93343.58380046749,97486.43377613807,79779.99723217999,79779.99723217999,-0.01356256,-0.01356256,-0.01356256,-0.047638355018046454,-0.047638355018046454,-0.047638355018046454,0.0016796402537280714,0.0016796402537280714,0.0016796402537280714,0.0004578296516606349,0.0004578296516606349,0.0004578296516606349,0.196712532161476,0.196712532161476,0.196712532161476,-0.04506996312687837,-0.04506996312687837,-0.04506996312687837,0.00020982866658270793,0.00020982866658270793,0.00020982866658270793,-0.004915690463139503,-0.004915690463139503,-0.004915690463139503,0.005212678401835798,0.005212678401835798,0.005212678401835798,0.25270076877768666,0.25270076877768666,0.25270076877768666,0.0,0.0,0.0,95473.72250355766
109,2024-12-29,79864.05449639769,90777.35980740748,94982.97655525459,79864.05449639769,79864.05449639769,-0.01356256,-0.01356256,-0.01356256,-0.07109330001741655,-0.07109330001741655,-0.07109330001741655,0.001641097338190499,0.001641097338190499,0.001641097338190499,0.0004949077525319356,0.0004949077525319356,0.0004949077525319356,0.16340288570860806,0.16340288570860806,0.16340288570860806,-0.06956528170414884,-0.06956528170414884,-0.06956528170414884,4.322453938305876e-05,4.322453938305876e-05,4.322453938305876e-05,-0.0037072479433731998,-0.0037072479433731998,-0.0037072479433731998,-0.0012845870731034183,-0.0012845870731034183,-0.0012845870731034183,0.24934333279912804,0.24934333279912804,0.24934333279912804,0.0,0.0,0.0,92914.07146549861
110,2024-12-30,79948.11176061539,89645.22597021742,93645.12466324175,79948.11176061539,79948.11176061539,-0.01356256,-0.01356256,-0.01356256,-0.08087314229085252,-0.08087314229085252,-0.08087314229085252,0.001601273179872372,0.001601273179872372,0.001601273179872372,0.0005218431354116237,0.0005218431354116237,0.0005218431354116237,0.1468111381700036,0.1468111381700036,0.1468111381700036,-0.08503410429889913,-0.08503410429889913,-0.08503410429889913,-5.883227825897232e-05,-5.883227825897232e-05,-5.883227825897232e-05,0.0020966779710215855,0.0020966779710215855,0.0020966779710215855,-0.004758330324121323,-0.004758330324121323,-0.004758330324121323,0.24600517078497744,0.24600517078497744,0.24600517078497744,0.0,0.0,0.0,91685.385042734
111,2024-12-31,80032.16902483309,89920.93180587344,94068.25306526122,80032.16902483309,80032.16902483309,-0.01356256,-0.01356256,-0.01356256,-0.07840918532653032,-0.07840918532653032,-0.07840918532653032,0.0015247913577394895,0.0015247913577394895,0.0015247913577394895,0.0005323076492925236,0.0005323076492925236,0.0005323076492925236,0.14782282686625464,0.14782282686625464,0.14782282686625464,-0.07979219950116778,-0.07979219950116778,-0.07979219950116778,-2.4687277100700637e-05,-2.4687277100700637e-05,-2.4687277100700637e-05,-0.0006493975552938574,-0.0006493975552938574,-0.0006493975552938574,-0.002940774073625708,-0.002940774073625708,-0.002940774073625708,0.24273534626641072,0.24273534626641072,0.24273534626641072,0.0,0.0,0.0,91862.75049032182
112,2025-01-01,80116.22628771416,91986.99166592228,96131.43403720728,80116.22628771416,80116.22628771416,-0.01356256,-0.01356256,-0.01356256,-0.05398875347142453,-0.05398875347142453,-0.05398875347142453,0.0014692534762353725,0.0014692534762353725,0.0014692534762353725,0.0005466151935913558,0.0005466151935913558,0.0005466151935913558,0.17523120220594895,0.17523120220594895,0.17523120220594895,-0.050735660917139755,-0.050735660917139755,-0.050735660917139755,-0.00044342722506647634,-0.00044342722506647634,-0.00044342722506647634,-0.004825533999045029,-0.004825533999045029,-0.004825533999045029,0.0031999641307586726,0.0031999641307586726,0.0031999641307586726,0.2395825515466148,0.2395825515466148,0.2395825515466148,0.0,0.0,0.0,94155.08893631418
113,2025-01-02,80200.28355059524,94429.72315176872,98475.41906675162,80200.28355059524,80200.28355059524,-0.01356256,-0.01356256,-0.01356256,-0.01756376048932404,-0.01756376048932404,-0.01756376048932404,0.0014240943942743333,0.0014240943942743333,0.0014240943942743333,0.0005605658555449188,0.0005605658555449188,0.0005605658555449188,0.20371058592176414,0.20371058592176414,0.20371058592176414,-0.019025961649526198,-0.019025961649526198,-0.019025961649526198,-0.00039427098547501345,-0.00039427098547501345,-0.00039427098547501345,-0.00012818810414208252,-0.00012818810414208252,-0.00012818810414208252,-0.0017571299999983637,-0.0017571299999983637,-0.0017571299999983637,0.23659403641108653,0.23659403641108653,0.23659403641108653,0.0,0.0,0.0,96537.93030377862
114,2025-01-03,80284.34081347632,95007.86274695337,99081.29091473413,80284.34081347632,80284.34081347632,-0.01356256,-0.01356256,-0.01356256,-0.01384787412729034,-0.01384787412729034,-0.01384787412729034,0.0013918423383512666,0.0013918423383512666,0.0013918423383512666,0.0005845971554620174,0.0005845971554620174,0.0005845971554620174,0.20873229380648467,0.20873229380648467,0.20873229380648467,-0.013057821122169081,-0.013057821122169081,-0.013057821122169081,-0.0003654075127913505,-0.0003654075127913505,-0.0003654075127913505,-0.0024010849861431914,-0.0024010849861431914,-0.0024010849861431914,0.0023281789382567745,0.0023281789382567745,0.0023281789382567745,0.23381454899551823,0.23381454899551823,0.23381454899551823,0.0,0.0,0.0,97042.2754282148
115,2025-01-04,80368.39807635738,95173.17214628104,99272.64033840236,80368.39807635738,80368.39807635738,-0.01356256,-0.01356256,-0.01356256,-0.012677933015795983,-0.012677933015795983,-0.012677933015795983,0.0013319664411671922,0.0013319664411671922,0.0013319664411671922,0.0006004679924568087,0.0006004679924568087,0.0006004679924568087,0.21025750538611107,0.21025750538611107,0.21025750538611107,-0.008936372411990403,-0.008936372411990403,-0.008936372411990403,-0.00037253755483406524,-0.00037253755483406524,-0.00037253755483406524,-0.005301457482595516,-0.005301457482595516,-0.005301457482595516,0.00521267840184103,0.00521267840184103,0.00521267840184103,0.23128532000006602,0.23128532000006602,0.23128532000006602,0.0,0.0,0.0,97266.45696777021
116,2025-01-05,80452.45533923847,95858.96370193851,99933.95680105229,80452.45533923847,80452.45533923847,-0.01356256,-0.01356256,-0.01356256,0.0024446969956388774,0.0024446969956388774,0.0024446969956388774,0.00125577173161404,0.00125577173161404,0.00125577173161404,0.0006176364922558241,0.0006176364922558241,0.0006176364922558241,0.21664066969178639,0.21664066969178639,0.21664066969178639,0.006751929102778622,0.006751929102778622,0.006751929102778622,-0.0004819345583807657,-0.0004819345583807657,-0.0004819345583807657,-0.005698705772628843,-0.005698705772628843,-0.005698705772628843,-0.0012845870731022948,-0.0012845870731022948,-0.0012845870731022948,0.22904311976924982,0.22904311976924982,0.22904311976924982,0.0,0.0,0.0,97881.72914227963
117,2025-01-06,80536.51260211955,97947.42473994633,101866.07678892218,80536.51260211955,80536.51260211955,-0.01356256,-0.01356256,-0.01356256,0.03062710769038576,0.03062710769038576,0.03062710769038576,0.0012156483465869089,0.0012156483465869089,0.0012156483465869089,0.0006447117886472656,0.0006447117886472656,0.0006447117886472656,0.23942563255377033,0.23942563255377033,0.23942563255377033,0.027894269945814214,0.027894269945814214,0.027894269945814214,-0.0002701654991414155,-0.0002701654991414155,-0.0002701654991414155,0.001142643108478785,0.001142643108478785,0.001142643108478785,-0.0047583303241133645,-0.0047583303241133645,-0.0047583303241133645,0.22711941518749793,0.22711941518749793,0.22711941518749793,0.0,0.0,0.0,99819.01807555671
