Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-08-06 00:00:00+01:00,1.3298580646514893,1.3358982801437378,1.3283387422561646,1.3299463987350464,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-07 00:00:00+01:00,1.3357733488082886,1.3437248468399048,1.3347570896148682,1.3357912302017212,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-08 00:00:00+01:00,1.345188856124878,1.3454785346984863,1.3419936895370483,1.345152735710144,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-11 00:00:00+01:00,1.3443931341171265,1.3476543426513672,1.3400335311889648,1.3444474935531616,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-12 00:00:00+01:00,1.3434358835220337,1.3523930311203003,1.342227816581726,1.3435261249542236,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-13 00:00:00+01:00,1.3505300283432007,1.3585110902786255,1.3494184017181396,1.3504207134246826,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-14 00:00:00+01:00,1.3585665225982666,1.3594529628753662,1.3529237508773804,1.3585295677185059,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-15 00:00:00+01:00,1.3530151844024658,1.3575520515441895,1.3528321981430054,1.3530701398849487,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-18 00:00:00+01:00,1.355766773223877,1.3565999269485474,1.3512965440750122,1.3556381464004517,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-19 00:00:00+01:00,1.3508037328720093,1.3531067371368408,1.3488178253173828,1.3508219718933105,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-20 00:00:00+01:00,1.3485630750656128,1.3508949279785156,1.3448994159698486,1.348679542541504,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-21 00:00:00+01:00,1.346619963645935,1.3483085632324219,1.3410218954086304,1.3466380834579468,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-22 00:00:00+01:00,1.341687560081482,1.3543713092803955,1.3391542434692383,1.3419395685195923,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-25 00:00:00+01:00,1.3509807586669922,1.3528138399124146,1.348435878753662,1.35111403465271,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-26 00:00:00+01:00,1.3454241752624512,1.3492727279663086,1.343508243560791,1.3453518152236938,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-27 00:00:00+01:00,1.3477907180786133,1.3478542566299438,1.3418315649032593,1.3478723764419556,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-28 00:00:00+01:00,1.3504753112792969,1.3528138399124146,1.3485267162322998,1.3503841161727905,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-29 00:00:00+01:00,1.3509862422943115,1.351387858390808,1.3448452949523926,1.35111403465271,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-01 00:00:00+01:00,1.3504207134246826,1.354958415031433,1.3503658771514893,1.3503841161727905,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-02 00:00:00+01:00,1.3547013998031616,1.3548849821090698,1.3341693878173828,1.3547931909561157,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-03 00:00:00+01:00,1.3383656740188599,1.3453338146209717,1.3336355686187744,1.3383476734161377,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-04 00:00:00+01:00,1.344212532043457,1.3458588123321533,1.341795563697815,1.3441582918167114,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-05 00:00:00+01:00,1.3444474935531616,1.3554543256759644,1.344266653060913,1.3444474935531616,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-08 00:00:00+01:00,1.3492181301116943,1.3556381464004517,1.3484903573989868,1.3492909669876099,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-09 00:00:00+01:00,1.3552706241607666,1.3591573238372803,1.3525211811065674,1.3553073406219482,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-09-10 00:00:00+01:00,1.352685809135437,1.356042504310608,1.351607084274292,1.3547013998031616,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
