Date,Year,Month,Day,Quarter,Week,Weekday,Open,High,Low,Close,Volume,AdjClose,AdjCloseplus1,Briefing_Research_Firm,Briefing_Research_Action,Briefing_Research_From,Briefing_Research_To
1992-02-03,1992,2,3,1,6,2,90,91.375,89.25,91.375,6077200,15.769934,15.920945,#N/A,#N/A,#N/A,#N/A
1992-01-31,1992,1,31,1,5,6,91.875,92,90,90,5962000,15.532629,15.769934,#N/A,#N/A,#N/A,#N/A
1992-01-30,1992,1,30,1,5,5,92.125,92.5,91.375,91.75,4190400,15.834653,15.532629,#N/A,#N/A,#N/A,#N/A
1992-01-29,1992,1,29,1,5,4,92.75,94.125,91.625,91.875,5754400,15.856226,15.834653,#N/A,#N/A,#N/A,#N/A
1992-01-28,1992,1,28,1,5,3,93.875,94,92.875,93.25,3914000,16.09353,15.856226,#N/A,#N/A,#N/A,#N/A
1992-01-27,1992,1,27,1,5,2,93.5,94,93.375,93.75,2872000,16.179822,16.09353,#N/A,#N/A,#N/A,#N/A
1992-01-24,1992,1,24,1,4,6,93.625,94.25,93.125,93.125,4221200,16.071957,16.179822,#N/A,#N/A,#N/A,#N/A
1992-01-23,1992,1,23,1,4,5,95.5,95.875,93.25,93.5,5356800,16.136676,16.071957,#N/A,#N/A,#N/A,#N/A
1992-01-22,1992,1,22,1,4,4,92.875,95.625,92.875,95.625,5093600,16.503419,16.136676,#N/A,#N/A,#N/A,#N/A
1992-01-21,1992,1,21,1,4,3,95.25,95.5,92.875,92.875,5705600,16.028811,16.503419,#N/A,#N/A,#N/A,#N/A
1992-01-20,1992,1,20,1,4,2,96.25,96.375,95.25,95.25,4839600,16.4387,16.028811,#N/A,#N/A,#N/A,#N/A
1992-01-17,1992,1,17,1,3,6,95,98.125,92.625,96.375,14328000,16.632857,16.4387,#N/A,#N/A,#N/A,#N/A
1992-01-16,1992,1,16,1,3,5,95.125,97.125,95,95.5,9012800,16.481846,16.632857,#N/A,#N/A,#N/A,#N/A
1992-01-15,1992,1,15,1,3,4,94,95.75,93.5,95.375,12415600,16.460273,16.481846,#N/A,#N/A,#N/A,#N/A
1992-01-14,1992,1,14,1,3,3,90.375,92.5,90.25,92.375,5353600,15.942518,16.460273,#N/A,#N/A,#N/A,#N/A
1992-01-13,1992,1,13,1,3,2,90.75,90.875,89.75,90.25,5333200,15.575776,15.942518,#N/A,#N/A,#N/A,#N/A
1992-01-10,1992,1,10,1,2,6,91.375,92.5,90.625,90.875,6446000,15.683641,15.575776,#N/A,#N/A,#N/A,#N/A
1992-01-09,1992,1,9,1,2,5,92.625,94.25,91.25,91.25,8160400,15.74836,15.683641,#N/A,#N/A,#N/A,#N/A
1992-01-08,1992,1,8,1,2,4,94,95,92.25,92.375,10063600,15.942518,15.74836,#N/A,#N/A,#N/A,#N/A
1992-01-07,1992,1,7,1,2,3,92,94.75,91.875,94.625,7892000,16.330834,15.942518,#N/A,#N/A,#N/A,#N/A
1992-01-06,1992,1,6,1,2,2,91,93.125,90.875,92.25,8794000,15.920945,16.330834,#N/A,#N/A,#N/A,#N/A
1992-01-03,1992,1,3,1,1,6,90.25,91.125,90,90.375,5802400,15.597349,15.920945,#N/A,#N/A,#N/A,#N/A
1992-01-02,1992,1,2,1,1,5,89,90.625,88.875,90.25,7123600,15.575776,15.597349,#N/A,#N/A,#N/A,#N/A
1991-12-31,1991,12,31,4,1,3,90.125,91.125,88.875,89,7626000,15.360045,15.575776,#N/A,#N/A,#N/A,#N/A
1991-12-30,1991,12,30,4,1,2,89.75,90.75,89.125,90.375,7784800,15.597349,15.360045,#N/A,#N/A,#N/A,#N/A
1991-12-27,1991,12,27,4,52,6,88.375,89.625,88.375,89.375,6164000,15.424764,15.597349,#N/A,#N/A,#N/A,#N/A
1991-12-26,1991,12,26,4,52,5,88.25,88.875,87.5,88.25,4915200,15.230606,15.424764,#N/A,#N/A,#N/A,#N/A
1991-12-24,1991,12,24,4,52,3,88.25,90,87.875,88.25,6876800,15.230606,15.230606,#N/A,#N/A,#N/A,#N/A
1991-12-23,1991,12,23,4,52,2,85.875,88.5,85.5,88.25,9367200,15.230606,15.230606,#N/A,#N/A,#N/A,#N/A
1991-12-20,1991,12,20,4,51,6,86,86.25,85,85.75,12893200,14.799144,15.230606,#N/A,#N/A,#N/A,#N/A
1991-12-19,1991,12,19,4,51,5,85.625,85.875,84.5,84.875,7609600,14.648133,14.799144,#N/A,#N/A,#N/A,#N/A
1991-12-18,1991,12,18,4,51,4,85.5,86.875,84.875,86.25,7624000,14.885437,14.648133,#N/A,#N/A,#N/A,#N/A
1991-12-17,1991,12,17,4,51,3,86.75,87,85.25,85.5,5928000,14.755998,14.885437,#N/A,#N/A,#N/A,#N/A
1991-12-16,1991,12,16,4,51,2,87.75,88,86.75,86.875,5168400,14.993302,14.755998,#N/A,#N/A,#N/A,#N/A
1991-12-13,1991,12,13,4,50,6,88.75,88.875,87.25,88,7117200,15.18746,14.993302,#N/A,#N/A,#N/A,#N/A
1991-12-12,1991,12,12,4,50,5,88.5,89.25,88,88.625,8372400,15.295325,15.18746,#N/A,#N/A,#N/A,#N/A
1991-12-11,1991,12,11,4,50,4,87,87.875,85.625,87.75,10360800,15.144314,15.295325,#N/A,#N/A,#N/A,#N/A
1991-12-10,1991,12,10,4,50,3,85.375,86.5,83.5,86.25,20028000,14.885437,15.144314,#N/A,#N/A,#N/A,#N/A
1991-12-09,1991,12,9,4,50,2,89.375,89.75,84.625,85.125,15580400,14.691279,14.885437,#N/A,#N/A,#N/A,#N/A
1991-12-06,1991,12,6,4,49,6,90,90.25,89,89,10786400,15.360045,14.691279,#N/A,#N/A,#N/A,#N/A
1991-12-05,1991,12,5,4,49,5,90.125,91.125,90.125,90.25,7571200,15.575776,15.360045,#N/A,#N/A,#N/A,#N/A
1991-12-04,1991,12,4,4,49,4,91.375,91.5,90,90,9360000,15.532629,15.575776,#N/A,#N/A,#N/A,#N/A
1991-12-03,1991,12,3,4,49,3,91.75,92.125,91,91.25,6254400,15.74836,15.532629,#N/A,#N/A,#N/A,#N/A
1991-12-02,1991,12,2,4,49,2,91.125,92.375,90.625,92.25,9391200,15.920945,15.74836,#N/A,#N/A,#N/A,#N/A
1991-11-29,1991,11,29,4,48,6,93.875,93.875,92.375,92.5,6569600,15.964091,15.920945,#N/A,#N/A,#N/A,#N/A
1991-11-27,1991,11,27,4,48,4,96.625,97.125,94.125,94.25,7215600,16.266115,15.964091,#N/A,#N/A,#N/A,#N/A
1991-11-26,1991,11,26,4,48,3,95.625,98.125,94.625,97.875,7790800,16.891735,16.266115,#N/A,#N/A,#N/A,#N/A
1991-11-25,1991,11,25,4,48,2,95,95.625,94.625,95.125,4254000,16.417126,16.891735,#N/A,#N/A,#N/A,#N/A
1991-11-22,1991,11,22,4,47,6,95.375,96,94.625,94.75,5471200,16.352407,16.417126,#N/A,#N/A,#N/A,#N/A
1991-11-21,1991,11,21,4,47,5,95.125,96.75,95.125,95.375,6108000,16.460273,16.352407,#N/A,#N/A,#N/A,#N/A
1991-11-20,1991,11,20,4,47,4,97,97.375,95.375,95.5,5392800,16.481846,16.460273,#N/A,#N/A,#N/A,#N/A
1991-11-19,1991,11,19,4,47,3,96.625,96.75,95,96.5,8497200,16.654431,16.481846,#N/A,#N/A,#N/A,#N/A
1991-11-18,1991,11,18,4,47,2,96.875,97.75,96.25,97.25,6846000,16.783869,16.654431,#N/A,#N/A,#N/A,#N/A
1991-11-15,1991,11,15,4,46,6,100,100.125,96,96.25,7829200,16.611284,16.783869,#N/A,#N/A,#N/A,#N/A
1991-11-14,1991,11,14,4,46,5,99.125,100.125,98.375,100,4410000,17.258477,16.611284,#N/A,#N/A,#N/A,#N/A
1991-11-13,1991,11,13,4,46,4,98.625,99.125,98.375,98.875,3690400,17.064319,17.258477,#N/A,#N/A,#N/A,#N/A
1991-11-12,1991,11,12,4,46,3,100.25,100.625,99.125,99.375,4600000,17.150612,17.064319,#N/A,#N/A,#N/A,#N/A
1991-11-11,1991,11,11,4,46,2,100.125,100.75,99.875,100.125,2657200,17.28005,17.150612,#N/A,#N/A,#N/A,#N/A
1991-11-08,1991,11,8,4,45,6,101,101.375,100,100.25,5540000,17.301623,17.28005,#N/A,#N/A,#N/A,#N/A
1991-11-07,1991,11,7,4,45,5,98.375,100,98.25,99.875,7596800,17.236904,17.301623,#N/A,#N/A,#N/A,#N/A
1991-11-06,1991,11,6,4,45,4,96.75,97.25,96.375,96.625,4031200,16.676004,17.236904,#N/A,#N/A,#N/A,#N/A
1991-11-05,1991,11,5,4,45,3,97.25,97.75,96.625,96.625,4686400,16.676004,16.676004,#N/A,#N/A,#N/A,#N/A
1991-11-04,1991,11,4,4,45,2,97,97.75,96.625,97,4563600,16.740723,16.676004,#N/A,#N/A,#N/A,#N/A
1991-11-01,1991,11,1,4,44,6,98.375,99.375,97.75,98.375,8552000,16.769199,16.740723,#N/A,#N/A,#N/A,#N/A
1991-10-31,1991,10,31,4,44,5,100.125,100.375,98.25,98.25,4530000,16.747891,16.769199,#N/A,#N/A,#N/A,#N/A
1991-10-30,1991,10,30,4,44,4,99,100.25,98.875,100.25,6108400,17.088815,16.747891,#N/A,#N/A,#N/A,#N/A
1991-10-29,1991,10,29,4,44,3,98.375,99.375,97.5,98.875,4721600,16.85443,17.088815,#N/A,#N/A,#N/A,#N/A
1991-10-28,1991,10,28,4,44,2,98.25,98.625,98,98.25,3588800,16.747891,16.85443,#N/A,#N/A,#N/A,#N/A
1991-10-25,1991,10,25,4,43,6,98.25,98.625,97.5,98,3980400,16.705276,16.747891,#N/A,#N/A,#N/A,#N/A
1991-10-24,1991,10,24,4,43,5,98,99.125,97.625,98.25,3886400,16.747891,16.705276,#N/A,#N/A,#N/A,#N/A
1991-10-23,1991,10,23,4,43,4,98.625,98.75,97.25,98.5,6324000,16.790507,16.747891,#N/A,#N/A,#N/A,#N/A
1991-10-22,1991,10,22,4,43,3,100.25,100.5,98.5,98.5,4621600,16.790507,16.790507,#N/A,#N/A,#N/A,#N/A
1991-10-21,1991,10,21,4,43,2,100.25,101,99.875,100.25,3765200,17.088815,16.790507,#N/A,#N/A,#N/A,#N/A
1991-10-18,1991,10,18,4,42,6,100,100.375,99.625,100.375,5262800,17.110123,17.088815,#N/A,#N/A,#N/A,#N/A
1991-10-17,1991,10,17,4,42,5,101,101.25,99.375,99.875,6527600,17.024892,17.110123,#N/A,#N/A,#N/A,#N/A
1991-10-16,1991,10,16,4,42,4,103.75,103.75,101.375,101.625,8103600,17.3232,17.024892,#N/A,#N/A,#N/A,#N/A
1991-10-15,1991,10,15,4,42,3,101.875,104.75,99.75,104.25,12134400,17.770663,17.3232,#N/A,#N/A,#N/A,#N/A
1991-10-14,1991,10,14,4,42,2,99.25,101.625,99.125,101.25,3164000,17.259277,17.770663,#N/A,#N/A,#N/A,#N/A
1991-10-11,1991,10,11,4,41,6,100,100.5,99.5,99.875,3574400,17.024892,17.259277,#N/A,#N/A,#N/A,#N/A
1991-10-10,1991,10,10,4,41,5,97.625,99.875,97,99.75,5668800,17.003584,17.024892,#N/A,#N/A,#N/A,#N/A
1991-10-09,1991,10,9,4,41,4,97.75,98.25,96.75,97.25,7638000,16.577429,17.003584,#N/A,#N/A,#N/A,#N/A
1991-10-08,1991,10,8,4,41,3,99.125,99.375,97.625,98,5755200,16.705276,16.577429,#N/A,#N/A,#N/A,#N/A
1991-10-07,1991,10,7,4,41,2,98.375,99.375,98.25,98.875,5110400,16.85443,16.705276,#N/A,#N/A,#N/A,#N/A
1991-10-04,1991,10,4,4,40,6,99.125,99.625,98.125,98.25,5280800,16.747891,16.85443,#N/A,#N/A,#N/A,#N/A
1991-10-03,1991,10,3,4,40,5,100.875,101,99,99,5180000,16.875738,16.747891,#N/A,#N/A,#N/A,#N/A
1991-10-02,1991,10,2,4,40,4,102.5,102.5,100.75,101.125,4178800,17.237969,16.875738,#N/A,#N/A,#N/A,#N/A
1991-10-01,1991,10,1,4,40,3,103.625,103.75,102.5,102.625,2809200,17.493662,17.237969,#N/A,#N/A,#N/A,#N/A
1991-09-30,1991,9,30,3,40,2,102.375,104.25,101.25,103.625,4936400,17.664124,17.493662,#N/A,#N/A,#N/A,#N/A
1991-09-27,1991,9,27,3,39,6,104.625,105.375,102,102.25,6364400,17.429739,17.664124,#N/A,#N/A,#N/A,#N/A
1991-09-26,1991,9,26,3,39,5,104.5,105.75,104.25,104.875,3786800,17.877202,17.429739,#N/A,#N/A,#N/A,#N/A
1991-09-25,1991,9,25,3,39,4,105.625,105.75,104.75,105,3209200,17.89851,17.877202,#N/A,#N/A,#N/A,#N/A
1991-09-24,1991,9,24,3,39,3,104.875,105.875,104.125,105.875,5996800,18.047664,17.89851,#N/A,#N/A,#N/A,#N/A
1991-09-23,1991,9,23,3,39,2,104.25,104.625,104.125,104.625,3130400,17.834586,18.047664,#N/A,#N/A,#N/A,#N/A
1991-09-20,1991,9,20,3,38,6,104.875,105.125,104,104.25,7539200,17.770663,17.834586,#N/A,#N/A,#N/A,#N/A
1991-09-19,1991,9,19,3,38,5,105.375,106.375,104.75,104.875,6975200,17.877202,17.770663,#N/A,#N/A,#N/A,#N/A
1991-09-18,1991,9,18,3,38,4,104.5,105.5,104.5,105.375,5658400,17.962433,17.877202,#N/A,#N/A,#N/A,#N/A
1991-09-17,1991,9,17,3,38,3,103.375,104.875,103.25,104.875,5577200,17.877202,17.962433,#N/A,#N/A,#N/A,#N/A
1991-09-16,1991,9,16,3,38,2,102.875,104.375,102.875,103.625,7364400,17.664124,17.877202,#N/A,#N/A,#N/A,#N/A
1991-09-13,1991,9,13,3,37,6,103.625,103.75,101.5,102.875,7562000,17.536278,17.664124,#N/A,#N/A,#N/A,#N/A
1991-09-12,1991,9,12,3,37,5,102.375,104,102.25,104,8956400,17.728048,17.536278,#N/A,#N/A,#N/A,#N/A
1991-09-11,1991,9,11,3,37,4,100,101.375,99.625,101.375,6351600,17.280585,17.728048,#N/A,#N/A,#N/A,#N/A
1991-09-10,1991,9,10,3,37,3,101.25,101.25,99.25,99.625,6790400,16.982276,17.280585,#N/A,#N/A,#N/A,#N/A
1991-09-09,1991,9,9,3,37,2,99.5,101.125,99.5,101,4731600,17.216662,16.982276,#N/A,#N/A,#N/A,#N/A
1991-09-06,1991,9,6,3,36,6,98.25,99.625,97.75,99.375,5224400,16.939661,17.216662,#N/A,#N/A,#N/A,#N/A
1991-09-05,1991,9,5,3,36,5,98.625,99.125,97.625,98.25,3978000,16.747891,16.939661,#N/A,#N/A,#N/A,#N/A
1991-09-04,1991,9,4,3,36,4,98.375,99.25,97.625,98.625,6405600,16.811814,16.747891,#N/A,#N/A,#N/A,#N/A
1991-09-03,1991,9,3,3,36,3,97.75,98.875,97.625,98,6633600,16.705276,16.811814,#N/A,#N/A,#N/A,#N/A
1991-08-30,1991,8,30,3,35,6,95.75,97.125,95.75,96.875,5368400,16.513506,16.705276,#N/A,#N/A,#N/A,#N/A
1991-08-29,1991,8,29,3,35,5,94.75,95.875,94,95.5,8977200,16.279121,16.513506,#N/A,#N/A,#N/A,#N/A
1991-08-28,1991,8,28,3,35,4,95.125,95.25,94.25,94.5,6466800,16.108659,16.279121,#N/A,#N/A,#N/A,#N/A
1991-08-27,1991,8,27,3,35,3,95.25,95.625,94.625,95.25,5034400,16.236505,16.108659,#N/A,#N/A,#N/A,#N/A
1991-08-26,1991,8,26,3,35,2,95.125,95.625,94.75,95.125,3581200,16.215198,16.236505,#N/A,#N/A,#N/A,#N/A
1991-08-23,1991,8,23,3,34,6,94.375,96.125,94.375,94.875,6816400,16.172582,16.215198,#N/A,#N/A,#N/A,#N/A
1991-08-22,1991,8,22,3,34,5,95.625,96.375,94.125,94.375,8662000,16.087351,16.172582,#N/A,#N/A,#N/A,#N/A
1991-08-21,1991,8,21,3,34,4,96.125,96.375,94,95.625,11312400,16.300429,16.087351,#N/A,#N/A,#N/A,#N/A
1991-08-20,1991,8,20,3,34,3,96.25,96.25,95.125,95.75,6522800,16.321736,16.300429,#N/A,#N/A,#N/A,#N/A
1991-08-19,1991,8,19,3,34,2,93.25,95.625,92,95,12080400,16.19389,16.321736,#N/A,#N/A,#N/A,#N/A
1991-08-16,1991,8,16,3,33,6,98.375,98.625,96.5,96.5,6723600,16.449583,16.19389,#N/A,#N/A,#N/A,#N/A
1991-08-15,1991,8,15,3,33,5,98.5,99,98.125,98.375,3213200,16.769199,16.449583,#N/A,#N/A,#N/A,#N/A
1991-08-14,1991,8,14,3,33,4,99.375,99.375,98.375,98.5,4486000,16.790507,16.769199,#N/A,#N/A,#N/A,#N/A
1991-08-13,1991,8,13,3,33,3,99,99.875,98.375,99,5090800,16.875738,16.790507,#N/A,#N/A,#N/A,#N/A
1991-08-12,1991,8,12,3,33,2,98.875,99.5,98.625,98.625,3134000,16.811814,16.875738,#N/A,#N/A,#N/A,#N/A
1991-08-09,1991,8,9,3,32,6,99.25,99.625,98.75,98.875,3362000,16.85443,16.811814,#N/A,#N/A,#N/A,#N/A
1991-08-08,1991,8,8,3,32,5,99.125,99.75,99,99.25,4236800,16.918353,16.85443,#N/A,#N/A,#N/A,#N/A
1991-08-07,1991,8,7,3,32,4,100.375,100.5,99,99,4641200,16.875738,16.918353,#N/A,#N/A,#N/A,#N/A
1991-08-06,1991,8,6,3,32,3,100.25,100.75,99.625,100.375,5603600,17.110123,16.875738,#N/A,#N/A,#N/A,#N/A
1991-08-05,1991,8,5,3,32,2,100.375,101.25,100.375,101,4984800,17.010404,17.110123,#N/A,#N/A,#N/A,#N/A
1991-08-02,1991,8,2,3,31,6,101.5,101.625,100.25,100.375,3568800,16.905141,17.010404,#N/A,#N/A,#N/A,#N/A
1991-08-01,1991,8,1,3,31,5,101,101.75,100.75,101.25,3612000,17.052509,16.905141,#N/A,#N/A,#N/A,#N/A
1991-07-31,1991,7,31,3,31,4,101.875,102.125,101.125,101.25,3488400,17.052509,17.052509,#N/A,#N/A,#N/A,#N/A
1991-07-30,1991,7,30,3,31,3,101.75,102,100.375,101.625,4320400,17.115666,17.052509,#N/A,#N/A,#N/A,#N/A
1991-07-29,1991,7,29,3,31,2,100.5,101.375,100.375,101.375,3324400,17.073561,17.115666,#N/A,#N/A,#N/A,#N/A
1991-07-26,1991,7,26,3,30,6,100.625,101,100.125,100.5,2560800,16.926194,17.073561,#N/A,#N/A,#N/A,#N/A
1991-07-25,1991,7,25,3,30,5,101.25,101.625,100.5,100.5,3378000,16.926194,16.926194,#N/A,#N/A,#N/A,#N/A
1991-07-24,1991,7,24,3,30,4,100.75,101.375,100,100.75,4326400,16.968299,16.926194,#N/A,#N/A,#N/A,#N/A
1991-07-23,1991,7,23,3,30,3,102.75,103,100.625,100.625,5252800,16.947246,16.968299,#N/A,#N/A,#N/A,#N/A
1991-07-22,1991,7,22,3,30,2,101,102.125,100.875,102,7309600,17.178823,16.947246,#N/A,#N/A,#N/A,#N/A
1991-07-19,1991,7,19,3,29,6,100,100.875,98.5,100.5,10291600,16.926194,17.178823,#N/A,#N/A,#N/A,#N/A
1991-07-18,1991,7,18,3,29,5,96.625,98.375,95.625,98.25,9436800,16.547249,16.926194,#N/A,#N/A,#N/A,#N/A
1991-07-17,1991,7,17,3,29,4,96.25,96.875,96.125,96.25,6188800,16.210409,16.547249,#N/A,#N/A,#N/A,#N/A
1991-07-16,1991,7,16,3,29,3,99.5,99.5,96,96.625,8803200,16.273567,16.210409,#N/A,#N/A,#N/A,#N/A
1991-07-15,1991,7,15,3,29,2,99.5,99.875,99.25,99.25,3411200,16.715669,16.273567,#N/A,#N/A,#N/A,#N/A
1991-07-12,1991,7,12,3,28,6,99,99.75,98.25,99.375,5621600,16.736721,16.715669,#N/A,#N/A,#N/A,#N/A
1991-07-11,1991,7,11,3,28,5,98.875,99,98,98.25,4749200,16.547249,16.736721,#N/A,#N/A,#N/A,#N/A
1991-07-10,1991,7,10,3,28,4,99.875,100.375,98.5,98.75,5210000,16.631459,16.547249,#N/A,#N/A,#N/A,#N/A
1991-07-09,1991,7,9,3,28,3,100.375,100.875,99.25,99.5,5046800,16.757774,16.631459,#N/A,#N/A,#N/A,#N/A
1991-07-08,1991,7,8,3,28,2,98,100.5,97.75,100.5,5562000,16.926194,16.757774,#N/A,#N/A,#N/A,#N/A
1991-07-05,1991,7,5,3,27,6,98.125,99.25,97.875,98.625,3140000,16.610407,16.926194,#N/A,#N/A,#N/A,#N/A
1991-07-03,1991,7,3,3,27,4,98.75,98.875,98.125,98.125,3868400,16.526197,16.610407,#N/A,#N/A,#N/A,#N/A
1991-07-02,1991,7,2,3,27,3,98.25,99.375,98.125,99.125,4838400,16.694616,16.526197,#N/A,#N/A,#N/A,#N/A
1991-07-01,1991,7,1,3,27,2,97.625,98.625,97.375,98.375,5378400,16.568302,16.694616,#N/A,#N/A,#N/A,#N/A
1991-06-28,1991,6,28,2,26,6,97.25,97.75,96.625,97.125,7086400,16.357777,16.568302,#N/A,#N/A,#N/A,#N/A
1991-06-27,1991,6,27,2,26,5,98.75,98.75,97.375,97.625,7252400,16.441987,16.357777,#N/A,#N/A,#N/A,#N/A
1991-06-26,1991,6,26,2,26,4,99.125,99.375,98.125,98.625,6804000,16.610407,16.441987,#N/A,#N/A,#N/A,#N/A
1991-06-25,1991,6,25,2,26,3,98.625,99.625,98.25,99.375,6861200,16.736721,16.610407,#N/A,#N/A,#N/A,#N/A
1991-06-24,1991,6,24,2,26,2,99.125,99.625,98.25,98.375,9382400,16.568302,16.736721,#N/A,#N/A,#N/A,#N/A
1991-06-21,1991,6,21,2,25,6,99.25,100,99.125,99.625,12577200,16.778826,16.568302,#N/A,#N/A,#N/A,#N/A
1991-06-20,1991,6,20,2,25,5,98.75,99.25,97.125,99.125,16344000,16.694616,16.778826,#N/A,#N/A,#N/A,#N/A
1991-06-19,1991,6,19,2,25,4,100.25,101.25,100,101,8331200,17.010404,16.694616,#N/A,#N/A,#N/A,#N/A
1991-06-18,1991,6,18,2,25,3,99.75,101,99.75,100.875,6945600,16.989351,17.010404,#N/A,#N/A,#N/A,#N/A
1991-06-17,1991,6,17,2,25,2,99.625,100,99.5,99.5,652800,16.757774,16.989351,#N/A,#N/A,#N/A,#N/A
1991-06-14,1991,6,14,2,24,6,101.375,101.625,99.875,100.375,9448000,16.905141,16.757774,#N/A,#N/A,#N/A,#N/A
1991-06-13,1991,6,13,2,24,5,101.375,101.375,100.125,100.625,7584400,16.947246,16.905141,#N/A,#N/A,#N/A,#N/A
1991-06-12,1991,6,12,2,24,4,101.875,102,100.625,101.5,7518800,17.094614,16.947246,#N/A,#N/A,#N/A,#N/A
1991-06-11,1991,6,11,2,24,3,102.75,103.5,102.125,102.25,4547600,17.220928,17.094614,#N/A,#N/A,#N/A,#N/A
1991-06-10,1991,6,10,2,24,2,102.375,102.75,102.125,102.375,3941200,17.241981,17.220928,#N/A,#N/A,#N/A,#N/A
1991-06-07,1991,6,7,2,23,6,102.875,103,101.375,102,7041600,17.178823,17.241981,#N/A,#N/A,#N/A,#N/A
1991-06-06,1991,6,6,2,23,5,103.125,103.625,102,103,5416800,17.347243,17.178823,#N/A,#N/A,#N/A,#N/A
1991-06-05,1991,6,5,2,23,4,105.375,105.5,103.125,103.25,5948800,17.389348,17.347243,#N/A,#N/A,#N/A,#N/A
1991-06-04,1991,6,4,2,23,3,105.625,106,104.625,105,4880400,17.684083,17.389348,#N/A,#N/A,#N/A,#N/A
1991-06-03,1991,6,3,2,23,2,106,107.375,105.75,106.375,5287200,17.91566,17.684083,#N/A,#N/A,#N/A,#N/A
1991-05-31,1991,5,31,2,22,6,104.375,106.5,103.75,106.125,7060000,17.873555,17.91566,#N/A,#N/A,#N/A,#N/A
1991-05-30,1991,5,30,2,22,5,103.625,105.125,103.625,104.375,5716400,17.578821,17.873555,#N/A,#N/A,#N/A,#N/A
1991-05-29,1991,5,29,2,22,4,104.625,104.625,103.75,104.125,6608800,17.536716,17.578821,#N/A,#N/A,#N/A,#N/A
1991-05-28,1991,5,28,2,22,3,105.25,105.375,103.625,105.125,5766800,17.705135,17.536716,#N/A,#N/A,#N/A,#N/A
1991-05-24,1991,5,24,2,21,6,104.625,105.125,104.5,105,3820400,17.684083,17.705135,#N/A,#N/A,#N/A,#N/A
1991-05-23,1991,5,23,2,21,5,104.5,104.625,103.75,104.625,5525200,17.620926,17.684083,#N/A,#N/A,#N/A,#N/A
1991-05-22,1991,5,22,2,21,4,102.25,104.625,102,104.625,8968400,17.620926,17.620926,#N/A,#N/A,#N/A,#N/A
1991-05-21,1991,5,21,2,21,3,103.625,104.25,100.5,101.5,6700800,17.094614,17.620926,#N/A,#N/A,#N/A,#N/A
1991-05-20,1991,5,20,2,21,2,104.125,104.25,103.125,103.25,3162800,17.389348,17.094614,#N/A,#N/A,#N/A,#N/A
1991-05-17,1991,5,17,2,20,6,103.625,104.625,103.5,103.75,8452400,17.473558,17.389348,#N/A,#N/A,#N/A,#N/A
1991-05-16,1991,5,16,2,20,5,103.75,104.25,103,104.125,5453200,17.536716,17.473558,#N/A,#N/A,#N/A,#N/A
1991-05-15,1991,5,15,2,20,4,105,105.125,101.25,102.75,10705600,17.305138,17.536716,#N/A,#N/A,#N/A,#N/A
1991-05-14,1991,5,14,2,20,3,105.5,106.25,104.625,106,7864800,17.852503,17.305138,#N/A,#N/A,#N/A,#N/A
1991-05-13,1991,5,13,2,20,2,103.625,106,103.25,105.875,5138400,17.83145,17.852503,#N/A,#N/A,#N/A,#N/A
1991-05-10,1991,5,10,2,19,6,105.875,106,103,103.375,5457600,17.410401,17.83145,#N/A,#N/A,#N/A,#N/A
1991-05-09,1991,5,9,2,19,5,104.25,105.875,104.125,105.875,6174000,17.83145,17.410401,#N/A,#N/A,#N/A,#N/A
1991-05-08,1991,5,8,2,19,4,102.125,104,101.75,103.75,5536000,17.473558,17.83145,#N/A,#N/A,#N/A,#N/A
1991-05-07,1991,5,7,2,19,3,103.375,103.5,101.875,101.875,5144400,17.157771,17.473558,#N/A,#N/A,#N/A,#N/A
1991-05-06,1991,5,6,2,19,2,102.375,103.625,102.375,103.375,4376000,17.410401,17.157771,#N/A,#N/A,#N/A,#N/A
1991-05-03,1991,5,3,2,18,6,105.5,106.5,102,103.625,12892400,17.248717,17.410401,#N/A,#N/A,#N/A,#N/A
1991-05-02,1991,5,2,2,18,5,103.75,106,103.75,105.875,6088400,17.623237,17.248717,#N/A,#N/A,#N/A,#N/A
1991-05-01,1991,5,1,2,18,4,102.5,104.5,102.125,104,7776800,17.311137,17.623237,#N/A,#N/A,#N/A,#N/A
1991-04-30,1991,4,30,2,18,3,105.5,105.5,102.125,103,13152800,17.144684,17.311137,#N/A,#N/A,#N/A,#N/A
1991-04-29,1991,4,29,2,18,2,107.75,107.875,104.625,104.875,7418000,17.456784,17.144684,#N/A,#N/A,#N/A,#N/A
1991-04-26,1991,4,26,2,17,6,108,108.25,107.25,107.375,4094000,17.872917,17.456784,#N/A,#N/A,#N/A,#N/A
1991-04-25,1991,4,25,2,17,5,108.375,109.125,107.625,108,4485600,17.97695,17.872917,#N/A,#N/A,#N/A,#N/A
1991-04-24,1991,4,24,2,17,4,108.375,108.875,108,108.25,5768400,18.018563,17.97695,#N/A,#N/A,#N/A,#N/A
1991-04-23,1991,4,23,2,17,3,109,109.125,107.875,108.375,3728400,18.03937,18.018563,#N/A,#N/A,#N/A,#N/A
1991-04-22,1991,4,22,2,17,2,108.75,109.375,108.125,108.5,6281600,18.060177,18.03937,#N/A,#N/A,#N/A,#N/A
1991-04-19,1991,4,19,2,16,6,109.25,110.25,109,109.5,8437200,18.22663,18.060177,#N/A,#N/A,#N/A,#N/A
1991-04-18,1991,4,18,2,16,5,110,110.75,109.375,109.75,5855200,18.268243,18.22663,#N/A,#N/A,#N/A,#N/A
