Datetime,open,high,low,close,volume,dividends,stock splits,source,symbol,provider
2025-08-28 01:18:00+00:00,4502.8330078125,4502.8330078125,4502.8330078125,4502.8330078125,53968896,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:19:00+00:00,4506.21240234375,4506.21240234375,4506.21240234375,4506.21240234375,89038848,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:20:00+00:00,4510.16748046875,4510.16748046875,4510.16748046875,4510.16748046875,9265152,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:21:00+00:00,4511.2705078125,4511.2705078125,4511.2705078125,4511.2705078125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:22:00+00:00,4507.68359375,4507.68359375,4507.68359375,4507.68359375,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:23:00+00:00,4507.103515625,4507.103515625,4507.103515625,4507.103515625,390725632,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:24:00+00:00,4506.5595703125,4506.5595703125,4506.5595703125,4506.5595703125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:25:00+00:00,4508.32275390625,4508.32275390625,4508.32275390625,4508.32275390625,565583872,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:26:00+00:00,4503.23095703125,4503.23095703125,4503.23095703125,4503.23095703125,441139200,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:27:00+00:00,4505.46728515625,4505.46728515625,4505.46728515625,4505.46728515625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:28:00+00:00,4504.36376953125,4504.36376953125,4504.36376953125,4504.36376953125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:29:00+00:00,4500.5224609375,4500.5224609375,4500.5224609375,4500.5224609375,125267968,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:30:00+00:00,4501.4951171875,4501.4951171875,4501.4951171875,4501.4951171875,273743872,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:31:00+00:00,4504.521484375,4504.521484375,4504.521484375,4504.521484375,1057734656,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:32:00+00:00,4504.5595703125,4504.5595703125,4504.5595703125,4504.5595703125,85262336,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:33:00+00:00,4510.75732421875,4510.75732421875,4510.75732421875,4510.75732421875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:34:00+00:00,4515.73046875,4515.73046875,4515.73046875,4515.73046875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:35:00+00:00,4516.2607421875,4516.2607421875,4516.2607421875,4516.2607421875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:36:00+00:00,4513.60546875,4513.60546875,4513.60546875,4513.60546875,33304576,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:37:00+00:00,4510.63525390625,4510.63525390625,4510.63525390625,4510.63525390625,49459200,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:38:00+00:00,4514.90380859375,4514.90380859375,4514.90380859375,4514.90380859375,7700480,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:39:00+00:00,4513.77392578125,4513.77392578125,4513.77392578125,4513.77392578125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:40:00+00:00,4512.82421875,4512.82421875,4512.82421875,4512.82421875,552960,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:41:00+00:00,4512.41162109375,4512.41162109375,4512.41162109375,4512.41162109375,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:42:00+00:00,4514.4990234375,4514.4990234375,4514.4990234375,4514.4990234375,53907456,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:43:00+00:00,4513.794921875,4513.794921875,4513.794921875,4513.794921875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:44:00+00:00,4510.88671875,4510.88671875,4510.88671875,4510.88671875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:45:00+00:00,4510.11328125,4510.11328125,4510.11328125,4510.11328125,15544320,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:46:00+00:00,4509.33056640625,4509.33056640625,4509.33056640625,4509.33056640625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:47:00+00:00,4508.81591796875,4508.81591796875,4508.81591796875,4508.81591796875,38477824,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:48:00+00:00,4510.93017578125,4510.93017578125,4510.93017578125,4510.93017578125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:49:00+00:00,4513.8447265625,4513.8447265625,4513.8447265625,4513.8447265625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:50:00+00:00,4515.58251953125,4515.58251953125,4515.58251953125,4515.58251953125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:51:00+00:00,4515.51318359375,4515.51318359375,4515.51318359375,4515.51318359375,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:52:00+00:00,4516.6923828125,4516.6923828125,4516.6923828125,4516.6923828125,1090326528,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:53:00+00:00,4518.53125,4518.53125,4518.53125,4518.53125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:54:00+00:00,4519.95556640625,4519.95556640625,4519.95556640625,4519.95556640625,106070016,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:55:00+00:00,4520.54931640625,4520.54931640625,4520.54931640625,4520.54931640625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:56:00+00:00,4519.70361328125,4519.70361328125,4519.70361328125,4519.70361328125,352178176,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:57:00+00:00,4519.15966796875,4519.15966796875,4519.15966796875,4519.15966796875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:58:00+00:00,4518.77783203125,4518.77783203125,4518.77783203125,4518.77783203125,27607040,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 01:59:00+00:00,4519.30126953125,4519.30126953125,4519.30126953125,4519.30126953125,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:00:00+00:00,4518.63818359375,4518.63818359375,4518.63818359375,4518.63818359375,52183040,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:01:00+00:00,4519.07373046875,4519.07373046875,4519.07373046875,4519.07373046875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:02:00+00:00,4518.40869140625,4518.40869140625,4518.40869140625,4518.40869140625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:03:00+00:00,4517.66796875,4517.66796875,4517.66796875,4517.66796875,1035812864,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:04:00+00:00,4520.107421875,4520.107421875,4520.107421875,4520.107421875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:05:00+00:00,4517.91015625,4517.91015625,4517.91015625,4517.91015625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:06:00+00:00,4519.533203125,4519.533203125,4519.533203125,4519.533203125,31735808,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:07:00+00:00,4523.47216796875,4523.47216796875,4523.47216796875,4523.47216796875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:08:00+00:00,4526.96728515625,4526.96728515625,4526.96728515625,4526.96728515625,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:09:00+00:00,4523.91796875,4523.91796875,4523.91796875,4523.91796875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:10:00+00:00,4522.6953125,4522.6953125,4522.6953125,4522.6953125,1243303936,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:11:00+00:00,4522.02685546875,4522.02685546875,4522.02685546875,4522.02685546875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:12:00+00:00,4519.5419921875,4519.5419921875,4519.5419921875,4519.5419921875,0,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:13:00+00:00,4518.98291015625,4518.98291015625,4518.98291015625,4518.98291015625,1037004800,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
2025-08-28 02:14:00+00:00,4516.95166015625,4516.95166015625,4516.95166015625,4516.95166015625,28508160,0.0,0.0,yahoo_finance,ETH-USD,Yahoo Finance
