Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-08-28 10:00:00+01:00,0.5868200063705444,0.5870267152786255,0.5865446329116821,0.5866823196411133,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 11:00:00+01:00,0.5866134762763977,0.5875785946846008,0.5865446329116821,0.5875095129013062,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 12:00:00+01:00,0.5876131057739258,0.5876821875572205,0.5872335433959961,0.5874750018119812,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 13:00:00+01:00,0.5875440835952759,0.587924063205719,0.5870611667633057,0.5874750018119812,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 14:00:00+01:00,0.5874750018119812,0.5876821875572205,0.5868544578552246,0.5871301293373108,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 15:00:00+01:00,0.5870611667633057,0.5886508226394653,0.5870611667633057,0.5880969166755676,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 16:00:00+01:00,0.5880277156829834,0.5885815024375916,0.5878894925117493,0.5885815024375916,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 17:00:00+01:00,0.5884429812431335,0.5891363620758057,0.588408350944519,0.5889627933502197,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 18:00:00+01:00,0.5889627933502197,0.5893446803092957,0.5888587832450867,0.5890322327613831,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 19:00:00+01:00,0.5890669226646423,0.5891016125679016,0.5888587832450867,0.5890322327613831,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 20:00:00+01:00,0.5889627933502197,0.5889627933502197,0.5886508226394653,0.5887200832366943,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 21:00:00+01:00,0.5886161923408508,0.5887200832366943,0.588477611541748,0.5885815024375916,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 22:00:00+01:00,0.588408350944519,0.5886854529380798,0.5883045196533203,0.588408350944519,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 23:00:00+01:00,0.5884429812431335,0.5885122418403625,0.5882006883621216,0.5882698893547058,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 00:00:00+01:00,0.5882698893547058,0.5885815024375916,0.5882698893547058,0.5885815024375916,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 01:00:00+01:00,0.588477611541748,0.5887894630432129,0.588477611541748,0.5887894630432129,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 02:00:00+01:00,0.588997483253479,0.5893099308013916,0.588408350944519,0.5891016125679016,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 03:00:00+01:00,0.5892057418823242,0.5896574258804321,0.5892057418823242,0.5892057418823242,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 04:00:00+01:00,0.5891363620758057,0.5892057418823242,0.5886161923408508,0.5892057418823242,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 05:00:00+01:00,0.5891363620758057,0.589414119720459,0.5890322327613831,0.5893793702125549,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 06:00:00+01:00,0.589448869228363,0.589448869228363,0.5889281630516052,0.5892751812934875,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 07:00:00+01:00,0.5893099308013916,0.5895878672599792,0.5887894630432129,0.5889281630516052,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 08:00:00+01:00,0.5889281630516052,0.5899009108543396,0.588893473148346,0.5899009108543396,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 09:00:00+01:00,0.5897617340087891,0.5899357199668884,0.5892057418823242,0.5895531177520752,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 10:00:00+01:00,0.5895183682441711,0.5896574258804321,0.5888240933418274,0.5888587832450867,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 11:00:00+01:00,0.5887547731399536,0.5891363620758057,0.5887200832366943,0.5887894630432129,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 12:00:00+01:00,0.5887547731399536,0.588893473148346,0.5886161923408508,0.5887200832366943,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 13:00:00+01:00,0.5887894630432129,0.5889627933502197,0.588408350944519,0.5889281630516052,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 14:00:00+01:00,0.588997483253479,0.589448869228363,0.588546872138977,0.5892404317855835,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 15:00:00+01:00,0.589414119720459,0.5907372236251831,0.5893446803092957,0.5902490615844727,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 16:00:00+01:00,0.5902839303016663,0.5902839303016663,0.5896226763725281,0.5902839303016663,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 17:00:00+01:00,0.590179443359375,0.5903884768486023,0.5900749564170837,0.5903187990188599,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 18:00:00+01:00,0.5902142524719238,0.5902490615844727,0.5899704694747925,0.5900749564170837,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 19:00:00+01:00,0.5900749564170837,0.5902142524719238,0.5899704694747925,0.5902142524719238,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 20:00:00+01:00,0.590179443359375,0.5902142524719238,0.5900052785873413,0.5901097655296326,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-29 21:00:00+01:00,0.5902142524719238,0.5902142524719238,0.5895878672599792,0.5899357199668884,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
